city,temperature,humidity,pressure,wind,precipitation,date
Tunis,33.61,35,1014,2.51,0,2026-08-01 09:03:03
Ariana,34.38,32,1014,3.12,0,2026-08-01 09:03:04
Ben Arous,33.89,33,1015,2.98,0,2026-08-01 09:03:04
Manouba,34.47,29,1015,2.73,0,2026-08-01 09:03:04
Nabeul,32.75,43,1014,3.09,0,2026-08-01 09:03:04
Zaghouan,32.09,30,1015,3.55,0,2026-08-01 09:03:04
Bizerte,30.05,55,1015,4.34,0,2026-08-01 09:03:04
Beja,34.12,29,1015,2.26,0,2026-08-01 09:03:04
Jendouba,35.43,23,1015,1.1,0,2026-08-01 09:03:04
Kef,30.76,31,1016,2.3,0,2026-08-01 09:03:04
Siliana,29.96,28,1016,3.52,0,2026-08-01 09:03:04
Kasserine,31.14,31,1016,2.58,0,2026-08-01 09:03:04
Sidi Bouzid,32.58,33,1015,1.06,0,2026-08-01 09:03:04
Kairouan,34.38,27,1014,3.24,0,2026-08-01 09:03:05
Kébili,33.43,30,1014,1.75,0,2026-08-01 09:03:05
Tozeur,33.45,31,1014,1.41,0,2026-08-01 09:03:05
Gabès,31.74,43,1014,2.65,0,2026-08-01 09:03:05
Medenine,32.27,43,1014,4.16,0,2026-08-01 09:03:05
Tataouine,31.79,30,1015,3.87,0,2026-08-01 09:03:05
Mahdia,31.99,41,1014,5.9,0,2026-08-01 09:03:05
Monastir,29.13,56,1014,4.27,0,2026-08-01 09:03:05
Sousse,31.04,42,1014,3.64,0,2026-08-01 09:03:05
Sfax,33.22,33,1014,3.41,0,2026-08-01 09:03:05
Gafsa,32.5,28,1015,2.62,0,2026-08-01 09:03:05
