city,temperature,humidity,pressure,wind,precipitation,date
Tunis,29.99,32,1012,7.2,0,2025-10-23 13:29:25
Ariana,30.0,32,1012,7.2,0,2025-10-23 13:29:25
Ben Arous,29.6,36,1012,5.97,0,2025-10-23 13:29:25
Manouba,29.04,33,1012,7.16,0,2025-10-23 13:29:25
Nabeul,27.24,49,1012,4.69,0,2025-10-23 13:29:25
Zaghouan,27.14,36,1013,6.81,0,2025-10-23 13:29:25
Bizerte,26.99,44,1012,11.32,0,2025-10-23 13:29:25
Beja,27.98,36,1012,7.14,0,2025-10-23 13:29:26
Jendouba,28.13,38,1013,7.49,0,2025-10-23 13:29:26
Kef,25.33,37,1014,5.31,0,2025-10-23 13:29:26
Siliana,23.31,44,1014,5.98,0,2025-10-23 13:29:26
Kasserine,26.1,33,1014,5.0,0,2025-10-23 13:29:26
Sidi Bouzid,27.73,32,1013,3.19,0,2025-10-23 13:29:26
Kairouan,31.01,33,1012,2.06,0,2025-10-23 13:29:26
Kébili,29.16,31,1014,6.7,0,2025-10-23 13:29:26
Tozeur,30.25,37,1013,1.03,0,2025-10-23 13:29:26
Gabès,30.99,30,1013,6.69,0,2025-10-23 13:29:26
Medenine,31.52,23,1013,3.27,0,2025-10-23 13:29:26
Tataouine,30.26,24,1014,7.39,0,2025-10-23 13:29:26
Mahdia,28.85,40,1013,2.3,0,2025-10-23 13:29:26
Monastir,29.91,39,1013,5.66,0,2025-10-23 13:29:26
Sousse,29.97,39,1013,5.66,0,2025-10-23 13:29:26
Sfax,27.08,69,1013,3.6,0,2025-10-23 13:29:26
Gafsa,29.13,37,1014,2.06,0,2025-10-23 13:29:26
