city,temperature,humidity,pressure,wind,precipitation,date
Tunis,25.99,65,1013,5.66,0,2025-07-17 05:22:17
Ariana,26.0,65,1013,5.66,0,2025-07-17 05:22:17
Ben Arous,25.6,66,1013,7.12,0,2025-07-17 05:22:17
Manouba,23.96,68,1013,7.27,0,2025-07-17 05:22:17
Nabeul,24.63,65,1012,10.54,0,2025-07-17 05:22:17
Zaghouan,22.24,60,1014,8.54,0,2025-07-17 05:22:17
Bizerte,25.99,73,1013,5.66,0,2025-07-17 05:22:17
Beja,22.25,75,1015,3.65,0,2025-07-17 05:22:17
Jendouba,21.13,80,1016,1.73,0,2025-07-17 05:22:17
Kef,20.6,65,1017,2.41,0,2025-07-17 05:22:17
Siliana,19.26,64,1016,4.46,0,2025-07-17 05:22:17
Kasserine,21.49,58,1016,2.84,0,2025-07-17 05:22:17
Sidi Bouzid,25.52,48,1014,5.62,0,2025-07-17 05:22:17
Kairouan,25.01,47,1013,0.51,0,2025-07-17 05:22:17
Kébili,27.1,44,1013,3.2,0,2025-07-17 05:22:17
Tozeur,29.25,54,1013,2.57,0,2025-07-17 05:22:17
Gabès,24.99,57,1013,2.06,0,2025-07-17 05:22:17
Medenine,26.09,69,1013,1.72,0,2025-07-17 05:22:17
Tataouine,25.49,45,1013,5.75,0,2025-07-17 05:22:17
Mahdia,25.53,52,1013,6.55,0,2025-07-17 05:22:18
Monastir,26.91,50,1013,3.6,0,2025-07-17 05:22:18
Sousse,26.97,50,1013,3.6,0,2025-07-17 05:22:18
Sfax,24.08,69,1013,1.54,0,2025-07-17 05:22:18
Gafsa,26.36,44,1014,2.55,0,2025-07-17 05:22:18
