city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.99,54,1020,10.8,0.0,2026-01-11 10:18:33
Ariana,14.0,54,1020,10.8,0.0,2026-01-11 10:18:33
Ben Arous,13.6,49,1020,11.27,0.0,2026-01-11 10:18:33
Manouba,13.26,50,1021,11.2,0.0,2026-01-11 10:18:33
Nabeul,13.97,47,1020,14.28,0.0,2026-01-11 10:18:33
Zaghouan,10.99,53,1020,13.17,0.0,2026-01-11 10:18:33
Bizerte,13.99,47,1020,14.4,0.0,2026-01-11 10:18:33
Beja,11.46,61,1022,11.54,0.0,2026-01-11 10:18:33
Jendouba,10.13,75,1023,10.7,0.12,2026-01-11 10:18:33
Kef,7.34,81,1023,5.76,0.24,2026-01-11 10:18:33
Siliana,5.16,90,1023,12.2,0.0,2026-01-11 10:18:33
Kasserine,7.38,71,1024,7.06,0.0,2026-01-11 10:18:33
Sidi Bouzid,11.24,55,1024,6.73,0.0,2026-01-11 10:18:33
Kairouan,14.01,51,1022,3.6,0.0,2026-01-11 10:18:33
Kébili,12.25,42,1025,1.72,0.0,2026-01-11 10:18:33
Tozeur,13.25,58,1025,2.06,0.0,2026-01-11 10:18:33
Gabès,13.99,51,1024,5.14,0.0,2026-01-11 10:18:33
Medenine,13.51,41,1024,5.29,0.0,2026-01-11 10:18:33
Tataouine,11.3,46,1025,0.13,0.0,2026-01-11 10:18:33
Mahdia,13.92,45,1022,10.51,0.0,2026-01-11 10:18:33
Monastir,13.91,51,1021,8.75,0.0,2026-01-11 10:18:33
Sousse,13.97,51,1021,8.75,0.0,2026-01-11 10:18:33
Sfax,15.08,44,1023,7.2,0.0,2026-01-11 10:18:34
Gafsa,13.13,47,1025,1.54,0.0,2026-01-11 10:18:34
