city,temperature,humidity,pressure,wind,precipitation,date
Tunis,23.99,46,1020,6.17,0,2025-11-03 12:36:28
Ariana,24.0,46,1020,6.17,0,2025-11-03 12:36:28
Ben Arous,23.6,41,1020,7.84,0,2025-11-03 12:36:28
Manouba,23.01,42,1020,7.92,0,2025-11-03 12:36:28
Nabeul,23.47,47,1019,9.97,0,2025-11-03 12:36:28
Zaghouan,21.86,42,1020,9.39,0,2025-11-03 12:36:28
Bizerte,22.99,56,1021,7.72,0,2025-11-03 12:36:29
Beja,21.3,49,1021,7.68,0,2025-11-03 12:36:29
Jendouba,19.13,57,1022,7.01,0,2025-11-03 12:36:29
Kef,16.92,72,1022,4.03,0,2025-11-03 12:36:29
Siliana,14.28,84,1022,4.65,0,2025-11-03 12:36:29
Kasserine,21.71,42,1020,2.98,0,2025-11-03 12:36:29
Sidi Bouzid,24.49,37,1019,2.54,0,2025-11-03 12:36:29
Kairouan,26.01,41,1020,2.57,0,2025-11-03 12:36:29
Kébili,26.26,31,1019,2.26,0,2025-11-03 12:36:29
Tozeur,26.25,47,1019,4.63,0,2025-11-03 12:36:29
Gabès,26.98,44,1020,3.09,0,2025-11-03 12:36:29
Medenine,25.62,42,1019,4.83,0,2025-11-03 12:36:30
Tataouine,25.5,26,1018,3.91,0,2025-11-03 12:36:30
Mahdia,24.01,53,1019,6.9,0,2025-11-03 12:36:30
Monastir,23.91,64,1019,6.69,0,2025-11-03 12:36:30
Sousse,23.97,64,1020,6.69,0,2025-11-03 12:36:30
Sfax,27.08,41,1019,2.57,0,2025-11-03 12:36:30
Gafsa,26.13,41,1020,2.06,0,2025-11-03 12:36:30
