city,temperature,humidity,pressure,wind,precipitation,date
Tunis,6.99,93,1024,1.03,0,2026-01-13 07:22:47
Ariana,7.0,93,1024,1.03,0,2026-01-13 07:22:47
Ben Arous,6.6,72,1025,2.38,0,2026-01-13 07:22:47
Manouba,5.85,72,1024,3.08,0,2026-01-13 07:22:47
Nabeul,11.67,62,1025,8.65,0,2026-01-13 07:22:47
Zaghouan,4.23,75,1025,2.66,0,2026-01-13 07:22:47
Bizerte,6.99,87,1024,2.06,0,2026-01-13 07:22:47
Beja,5.31,72,1025,1.71,0,2026-01-13 07:22:47
Jendouba,0.13,69,1025,1.7,0,2026-01-13 07:22:47
Kef,4.21,57,1026,3.38,0,2026-01-13 07:22:47
Siliana,5.0,44,1025,2.74,0,2026-01-13 07:22:47
Kasserine,3.78,69,1027,3.98,0,2026-01-13 07:22:47
Sidi Bouzid,6.02,67,1028,4.05,0,2026-01-13 07:22:47
Kairouan,5.01,81,1026,1.03,0,2026-01-13 07:22:47
Kébili,8.02,66,1028,2.9,0,2026-01-13 07:22:47
Tozeur,6.25,75,1028,3.6,0,2026-01-13 07:22:47
Gabès,4.99,93,1028,2.06,0,2026-01-13 07:22:47
Medenine,8.73,78,1029,2.67,0,2026-01-13 07:22:47
Tataouine,7.11,64,1028,4.29,0,2026-01-13 07:22:47
Mahdia,8.65,76,1027,6.26,0,2026-01-13 07:22:47
Monastir,6.91,81,1026,3.6,0,2026-01-13 07:22:47
Sousse,6.97,81,1026,3.6,0,2026-01-13 07:22:47
Sfax,5.08,93,1028,2.57,0,2026-01-13 07:22:47
Gafsa,2.13,93,1028,0.0,0,2026-01-13 07:22:47
