city,temperature,humidity,pressure,wind,precipitation,date
Tunis,22.99,94,1014,1.54,0,2025-08-14 04:27:48
Ariana,23.0,94,1014,1.54,0,2025-08-14 04:27:48
Ben Arous,22.6,86,1015,1.1,0,2025-08-14 04:27:48
Manouba,22.4,79,1015,1.14,0,2025-08-14 04:27:49
Nabeul,24.26,84,1014,3.77,0,2025-08-14 04:27:49
Zaghouan,21.2,85,1015,1.57,0,2025-08-14 04:27:49
Bizerte,21.99,100,1014,0.0,0,2025-08-14 04:27:49
Beja,21.91,69,1015,1.21,0,2025-08-14 04:27:49
Jendouba,19.13,67,1016,0.81,0,2025-08-14 04:27:49
Kef,20.14,64,1016,0.64,0,2025-08-14 04:27:49
Siliana,19.59,63,1016,1.52,0,2025-08-14 04:27:49
Kasserine,22.33,66,1016,0.7,0,2025-08-14 04:27:49
Sidi Bouzid,24.9,62,1015,0.95,0,2025-08-14 04:27:49
Kairouan,25.01,83,1014,1.03,0,2025-08-14 04:27:49
Kébili,26.6,42,1013,3.44,0,2025-08-14 04:27:49
Tozeur,27.25,74,1013,4.63,0,2025-08-14 04:27:49
Gabès,22.99,78,1014,2.06,0,2025-08-14 04:27:49
Medenine,24.05,74,1014,2.1,0,2025-08-14 04:27:49
Tataouine,25.57,44,1014,4.7,0,2025-08-14 04:27:49
Mahdia,24.84,79,1014,2.82,0,2025-08-14 04:27:49
Monastir,25.91,89,1014,2.06,0,2025-08-14 04:27:49
Sousse,25.97,89,1014,2.06,0,2025-08-14 04:27:49
Sfax,24.08,73,1014,2.57,0,2025-08-14 04:27:49
Gafsa,24.52,56,1014,1.86,0,2025-08-14 04:27:49
