city,temperature,humidity,pressure,wind,precipitation,date
Tunis,15.8,80,1016,1.94,0,2025-05-13 03:09:44
Ariana,14.69,89,1016,1.97,0,2025-05-13 03:09:44
Ben Arous,15.09,80,1016,1.65,0,2025-05-13 03:09:44
Manouba,13.92,82,1016,2.03,0,2025-05-13 03:09:44
Nabeul,16.06,77,1015,4.0,0,2025-05-13 03:09:44
Zaghouan,14.07,73,1016,1.83,0,2025-05-13 03:09:44
Bizerte,15.97,90,1016,4.44,0,2025-05-13 03:09:44
Beja,12.64,86,1016,1.45,0,2025-05-13 03:09:44
Jendouba,11.75,84,1016,0.55,0,2025-05-13 03:09:44
Kef,12.63,73,1016,0.77,0,2025-05-13 03:09:44
Siliana,11.89,70,1016,0.81,0,2025-05-13 03:09:44
Kasserine,14.76,78,1016,1.93,0,2025-05-13 03:09:45
Sidi Bouzid,17.64,72,1016,1.57,0,2025-05-13 03:09:45
Kairouan,18.56,74,1016,0.81,0,2025-05-13 03:09:45
Kébili,20.84,60,1014,6.69,0,2025-05-13 03:09:45
Tozeur,20.77,60,1014,7.4,0,2025-05-13 03:09:45
Gabès,20.04,72,1015,4.41,0,2025-05-13 03:09:45
Medenine,18.69,79,1015,2.68,0,2025-05-13 03:09:45
Tataouine,19.33,50,1014,4.1,0,2025-05-13 03:09:45
Mahdia,18.77,73,1015,3.04,0,2025-05-13 03:09:45
Monastir,19.31,63,1015,3.86,0,2025-05-13 03:09:45
Sousse,19.36,57,1015,2.8,0,2025-05-13 03:09:45
Sfax,19.22,74,1016,0.19,0,2025-05-13 03:09:45
Gafsa,17.54,64,1015,2.72,0,2025-05-13 03:09:45
