city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.99,100,1023,2.06,0.21,2026-03-12 19:40:06
Ariana,14.0,100,1023,2.06,0.12,2026-03-12 19:40:06
Ben Arous,13.6,92,1024,2.41,0.1,2026-03-12 19:40:06
Manouba,10.0,93,1024,2.29,0.0,2026-03-12 19:40:06
Nabeul,12.89,81,1023,2.82,0.26,2026-03-12 19:40:06
Zaghouan,9.51,92,1024,2.57,0.0,2026-03-12 19:40:06
Bizerte,14.99,94,1023,3.09,0.0,2026-03-12 19:40:06
Beja,9.29,95,1024,2.42,0.0,2026-03-12 19:40:06
Jendouba,14.13,96,1025,1.9,0.0,2026-03-12 19:40:06
Kef,7.74,96,1025,2.06,0.0,2026-03-12 19:40:06
Siliana,7.3,95,1025,2.66,0.0,2026-03-12 19:40:06
Kasserine,12.73,55,1023,2.55,0.0,2026-03-12 19:40:06
Sidi Bouzid,13.24,63,1023,5.32,0.0,2026-03-12 19:40:06
Kairouan,16.01,55,1023,0.51,0.0,2026-03-12 19:40:06
Kébili,15.39,56,1022,5.44,0.0,2026-03-12 19:40:06
Tozeur,18.25,39,1022,3.6,0.0,2026-03-12 19:40:06
Gabès,13.99,88,1023,3.09,0.0,2026-03-12 19:40:06
Medenine,14.56,78,1022,5.37,0.0,2026-03-12 19:40:07
Tataouine,13.57,69,1020,9.43,0.0,2026-03-12 19:40:07
Mahdia,14.0,76,1023,3.04,0.0,2026-03-12 19:40:07
Monastir,15.91,72,1023,3.6,0.0,2026-03-12 19:40:07
Sousse,15.97,72,1023,3.6,0.0,2026-03-12 19:40:07
Sfax,15.08,77,1023,3.09,0.0,2026-03-12 19:40:07
Gafsa,13.13,62,1022,2.06,0.0,2026-03-12 19:40:07
