city,temperature,humidity,pressure,wind,precipitation,date
Tunis,24.04,40,1017,5.96,0,2026-04-18 14:01:30
Ariana,22.45,46,1017,7.08,0,2026-04-18 14:01:30
Ben Arous,24.28,41,1017,6.0,0,2026-04-18 14:01:30
Manouba,23.35,44,1017,6.33,0,2026-04-18 14:01:30
Nabeul,21.9,53,1017,8.52,0,2026-04-18 14:01:30
Zaghouan,22.63,41,1017,6.77,0,2026-04-18 14:01:30
Bizerte,17.64,71,1018,8.35,0,2026-04-18 14:01:30
Beja,21.67,51,1018,5.47,0,2026-04-18 14:01:30
Jendouba,20.35,56,1018,4.24,0,2026-04-18 14:01:30
Kef,19.94,48,1018,3.78,0,2026-04-18 14:01:30
Siliana,19.35,47,1017,3.98,0,2026-04-18 14:01:30
Kasserine,21.71,33,1017,3.76,0,2026-04-18 14:01:30
Sidi Bouzid,23.76,31,1016,1.95,0,2026-04-18 14:01:30
Kairouan,25.75,34,1016,5.12,0,2026-04-18 14:01:30
Kébili,25.8,28,1016,0.94,0,2026-04-18 14:01:30
Tozeur,26.43,25,1016,1.75,0,2026-04-18 14:01:30
Gabès,23.82,36,1017,1.65,0,2026-04-18 14:01:30
Medenine,23.99,34,1017,5.85,0,2026-04-18 14:01:30
Tataouine,24.57,28,1016,4.17,0,2026-04-18 14:01:30
Mahdia,21.66,52,1017,6.28,0,2026-04-18 14:01:30
Monastir,19.23,65,1017,4.68,0,2026-04-18 14:01:30
Sousse,22.07,51,1016,5.63,0,2026-04-18 14:01:30
Sfax,22.41,46,1017,4.69,0,2026-04-18 14:01:30
Gafsa,23.86,23,1016,1.52,0,2026-04-18 14:01:30
