city,temperature,humidity,pressure,wind,precipitation,date
Tunis,28.99,54,1014,8.23,0,2025-07-16 19:15:25
Ariana,29.0,54,1014,8.23,0,2025-07-16 19:15:25
Ben Arous,28.6,47,1014,7.15,0,2025-07-16 19:15:26
Manouba,26.38,54,1015,6.43,0,2025-07-16 19:15:26
Nabeul,28.05,51,1013,9.84,0,2025-07-16 19:15:26
Zaghouan,25.84,52,1015,9.48,0,2025-07-16 19:15:26
Bizerte,25.2,75,1014,10.7,0,2025-07-16 19:15:26
Beja,25.18,62,1016,5.96,0,2025-07-16 19:15:26
Jendouba,22.97,76,1017,3.65,0,2025-07-16 19:15:26
Kef,24.97,51,1017,4.73,0,2025-07-16 19:15:26
Siliana,23.09,55,1017,7.33,0,2025-07-16 19:15:26
Kasserine,28.88,36,1015,7.81,0,2025-07-16 19:15:26
Sidi Bouzid,31.75,33,1014,3.99,0,2025-07-16 19:15:26
Kairouan,31.74,35,1013,9.58,0,2025-07-16 19:15:26
Kébili,34.83,22,1011,5.22,0,2025-07-16 19:15:26
Tozeur,36.6,20,1011,4.03,0,2025-07-16 19:15:26
Gabès,30.05,46,1013,6.3,0,2025-07-16 19:15:26
Medenine,29.65,41,1013,3.69,0,2025-07-16 19:15:26
Tataouine,32.36,25,1012,8.57,0,2025-07-16 19:15:27
Mahdia,28.48,61,1013,7.21,0,2025-07-16 19:15:27
Monastir,29.91,66,1013,4.12,0,2025-07-16 19:15:27
Sousse,29.97,66,1013,4.12,0,2025-07-16 19:15:27
Sfax,29.23,60,1013,3.12,0,2025-07-16 19:15:27
Gafsa,35.18,21,1012,3.23,0,2025-07-16 19:15:27
