city,temperature,humidity,pressure,wind,precipitation,date
Tunis,19.99,73,1018,1.03,0,2025-06-15 04:26:36
Ariana,20.0,73,1018,1.03,0,2025-06-15 04:26:36
Ben Arous,19.6,52,1018,0.85,0,2025-06-15 04:26:36
Manouba,20.83,54,1018,0.77,0,2025-06-15 04:26:36
Nabeul,20.07,57,1018,1.87,0,2025-06-15 04:26:36
Zaghouan,17.58,55,1018,0.52,0,2025-06-15 04:26:36
Bizerte,22.13,64,1018,2.64,0,2025-06-15 04:26:36
Beja,20.86,51,1019,0.81,0,2025-06-15 04:26:36
Jendouba,19.09,43,1019,1.43,0,2025-06-15 04:26:36
Kef,19.84,36,1019,1.7,0,2025-06-15 04:26:36
Siliana,17.89,45,1019,0.71,0,2025-06-15 04:26:36
Kasserine,20.37,37,1020,0.68,0,2025-06-15 04:26:36
Sidi Bouzid,21.6,40,1018,1.18,0,2025-06-15 04:26:36
Kairouan,20.32,59,1018,0.95,0,2025-06-15 04:26:36
Kébili,23.03,42,1017,3.79,0,2025-06-15 04:26:36
Tozeur,25.25,36,1017,3.6,0,2025-06-15 04:26:36
Gabès,20.99,68,1018,3.6,0,2025-06-15 04:26:37
Medenine,22.77,65,1017,3.49,0,2025-06-15 04:26:37
Tataouine,23.9,43,1016,7.3,0,2025-06-15 04:26:37
Mahdia,21.8,63,1018,2.1,0,2025-06-15 04:26:37
Monastir,22.91,64,1018,2.06,0,2025-06-15 04:26:37
Sousse,22.97,64,1018,2.06,0,2025-06-15 04:26:37
Sfax,22.08,68,1018,2.06,0,2025-06-15 04:26:37
Gafsa,23.13,31,1019,5.14,0,2025-06-15 04:26:37
