city,temperature,humidity,pressure,wind,precipitation,date
Tunis,26.14,50,1019,5.21,0,2026-06-07 16:11:42
Ariana,26.67,49,1019,5.5,0,2026-06-07 16:11:42
Ben Arous,29.32,41,1019,4.56,0,2026-06-07 16:11:42
Manouba,30.02,35,1018,6.82,0,2026-06-07 16:11:42
Nabeul,26.05,54,1019,7.73,0,2026-06-07 16:11:42
Zaghouan,29.03,37,1019,4.59,0,2026-06-07 16:11:42
Bizerte,23.18,69,1019,6.05,0,2026-06-07 16:11:42
Beja,35.24,24,1016,7.89,0,2026-06-07 16:11:42
Jendouba,33.04,29,1017,3.49,0,2026-06-07 16:11:42
Kef,35.52,18,1015,5.15,0,2026-06-07 16:11:42
Siliana,31.81,26,1017,7.08,0,2026-06-07 16:11:42
Kasserine,33.44,21,1017,7.99,0,2026-06-07 16:11:42
Sidi Bouzid,35.04,21,1017,6.0,0,2026-06-07 16:11:42
Kairouan,31.71,29,1018,6.87,0,2026-06-07 16:11:42
Kébili,40.74,14,1012,9.33,0,2026-06-07 16:11:42
Tozeur,35.88,23,1013,11.04,0,2026-06-07 16:11:42
Gabès,26.27,60,1018,7.37,0,2026-06-07 16:11:42
Medenine,29.52,36,1017,8.27,0,2026-06-07 16:11:42
Tataouine,40.27,9,1013,6.22,0,2026-06-07 16:11:42
Mahdia,25.26,59,1019,4.68,0,2026-06-07 16:11:42
Monastir,23.93,68,1019,3.9,0,2026-06-07 16:11:42
Sousse,25.97,54,1019,4.07,0,2026-06-07 16:11:42
Sfax,26.67,50,1018,5.99,0,2026-06-07 16:11:42
Gafsa,33.98,21,1016,6.91,0,2026-06-07 16:11:42
