city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.99,88,1020,1.03,0,2025-04-29 03:03:57
Ariana,14.0,88,1020,1.03,0,2025-04-29 03:03:57
Ben Arous,13.6,90,1020,0.57,0,2025-04-29 03:03:57
Manouba,11.67,90,1020,0.42,0,2025-04-29 03:03:57
Nabeul,14.39,84,1020,2.81,0,2025-04-29 03:03:57
Zaghouan,10.74,91,1020,1.82,0,2025-04-29 03:03:57
Bizerte,10.99,100,1020,0.0,0,2025-04-29 03:03:57
Beja,10.22,94,1021,0.6,0,2025-04-29 03:03:57
Jendouba,9.83,94,1020,0.43,0,2025-04-29 03:03:57
Kef,8.39,94,1021,0.44,0,2025-04-29 03:03:57
Siliana,8.47,95,1020,1.23,0,2025-04-29 03:03:57
Kasserine,11.37,82,1019,2.12,0,2025-04-29 03:03:57
Sidi Bouzid,14.64,74,1019,2.76,0,2025-04-29 03:03:57
Kairouan,14.01,94,1019,0.0,0,2025-04-29 03:03:57
Kébili,16.71,75,1017,4.45,0,2025-04-29 03:03:57
Tozeur,18.25,63,1017,5.14,0,2025-04-29 03:03:58
Gabès,15.99,94,1018,2.06,0,2025-04-29 03:03:58
Medenine,16.22,84,1017,2.99,0,2025-04-29 03:03:58
Tataouine,16.86,63,1016,6.17,0,2025-04-29 03:03:58
Mahdia,16.58,71,1019,3.3,0,2025-04-29 03:03:58
Monastir,13.91,88,1019,3.09,0,2025-04-29 03:03:58
Sousse,13.97,88,1019,3.09,0,2025-04-29 03:03:58
Sfax,16.08,94,1019,3.09,0,2025-04-29 03:03:58
Gafsa,13.13,100,1018,3.6,0,2025-04-29 03:03:58
