city,temperature,humidity,pressure,wind,precipitation,date
Tunis,31.99,45,1017,5.66,0,2025-06-09 14:17:35
Ariana,32.0,45,1017,5.66,0,2025-06-09 14:17:35
Ben Arous,31.6,35,1017,6.62,0,2025-06-09 14:17:35
Manouba,31.95,32,1017,7.14,0,2025-06-09 14:17:35
Nabeul,30.78,34,1017,4.45,0,2025-06-09 14:17:35
Zaghouan,29.71,25,1016,3.16,0,2025-06-09 14:17:36
Bizerte,28.52,54,1018,7.0,0,2025-06-09 14:17:36
Beja,31.72,28,1018,6.24,0,2025-06-09 14:17:36
Jendouba,31.54,28,1018,5.12,0,2025-06-09 14:17:36
Kef,31.5,20,1017,2.67,0,2025-06-09 14:17:36
Siliana,29.48,18,1017,5.17,0,2025-06-09 14:17:36
Kasserine,34.37,12,1016,6.69,0,2025-06-09 14:17:36
Sidi Bouzid,34.44,14,1016,5.11,0,2025-06-09 14:17:37
Kairouan,32.18,20,1016,3.57,0,2025-06-09 14:17:37
Kébili,40.02,10,1014,3.84,0,2025-06-09 14:17:37
Tozeur,40.25,11,1014,4.63,0,2025-06-09 14:17:37
Gabès,34.99,18,1017,7.2,0,2025-06-09 14:17:37
Medenine,34.57,15,1016,5.94,0,2025-06-09 14:17:37
Tataouine,39.06,9,1014,5.78,0,2025-06-09 14:17:37
Mahdia,30.73,28,1017,3.66,0,2025-06-09 14:17:37
Monastir,33.91,21,1017,4.12,0,2025-06-09 14:17:38
Sousse,33.97,21,1017,4.12,0,2025-06-09 14:17:38
Sfax,32.08,45,1017,4.63,0,2025-06-09 14:17:38
Gafsa,39.13,10,1016,6.17,0,2025-06-09 14:17:38
