city,temperature,humidity,pressure,wind,precipitation,date
Tunis,19.99,88,1014,2.06,0.0,2025-10-16 01:15:19
Ariana,20.0,88,1014,2.06,0.26,2025-10-16 01:15:19
Ben Arous,19.6,79,1014,3.53,0.0,2025-10-16 01:15:19
Manouba,19.33,80,1014,2.73,0.0,2025-10-16 01:15:19
Nabeul,20.42,77,1013,6.06,0.0,2025-10-16 01:15:19
Zaghouan,17.54,83,1014,3.43,0.0,2025-10-16 01:15:19
Bizerte,20.81,73,1014,5.14,0.0,2025-10-16 01:15:19
Beja,17.86,87,1015,1.87,0.0,2025-10-16 01:15:19
Jendouba,15.86,95,1015,1.06,0.0,2025-10-16 01:15:19
Kef,16.23,82,1015,0.92,0.0,2025-10-16 01:15:19
Siliana,14.75,87,1016,2.49,0.0,2025-10-16 01:15:19
Kasserine,18.05,72,1015,2.35,0.0,2025-10-16 01:15:19
Sidi Bouzid,20.01,75,1014,2.03,0.0,2025-10-16 01:15:19
Kairouan,21.24,68,1014,2.83,0.0,2025-10-16 01:15:19
Kébili,23.93,36,1011,3.2,0.0,2025-10-16 01:15:19
Tozeur,23.26,50,1012,5.15,0.0,2025-10-16 01:15:19
Gabès,24.19,67,1012,4.63,0.0,2025-10-16 01:15:19
Medenine,23.98,45,1011,2.9,0.0,2025-10-16 01:15:19
Tataouine,24.45,27,1012,3.9,0.0,2025-10-16 01:15:19
Mahdia,22.23,74,1013,4.44,0.0,2025-10-16 01:15:19
Monastir,19.91,88,1013,3.6,0.0,2025-10-16 01:15:19
Sousse,19.88,88,1013,3.6,0.0,2025-10-16 01:15:19
Sfax,23.87,61,1013,3.02,0.0,2025-10-16 01:15:19
Gafsa,19.13,72,1013,4.78,0.0,2025-10-16 01:15:19
