city,temperature,humidity,pressure,wind,precipitation,date
Tunis,25.54,54,1015,7.33,0,2026-07-02 19:19:34
Ariana,24.49,59,1015,8.0,0,2026-07-02 19:19:34
Ben Arous,24.97,54,1015,7.91,0,2026-07-02 19:19:34
Manouba,23.67,61,1015,7.94,0,2026-07-02 19:19:34
Nabeul,25.94,48,1014,10.01,0,2026-07-02 19:19:34
Zaghouan,23.29,48,1015,10.27,0,2026-07-02 19:19:34
Bizerte,23.76,69,1014,11.65,0,2026-07-02 19:19:34
Beja,22.49,69,1016,7.77,0,2026-07-02 19:19:34
Jendouba,20.78,75,1017,7.13,0,2026-07-02 19:19:34
Kef,23.19,43,1018,7.07,0,2026-07-02 19:19:34
Siliana,21.38,47,1017,7.89,0,2026-07-02 19:19:34
Kasserine,25.76,33,1017,9.29,0,2026-07-02 19:19:34
Sidi Bouzid,30.87,24,1015,8.5,0,2026-07-02 19:19:34
Kairouan,29.21,28,1015,10.27,0,2026-07-02 19:19:34
Kébili,34.5,27,1012,2.35,0,2026-07-02 19:19:34
Tozeur,35.24,24,1012,7.98,0,2026-07-02 19:19:34
Gabès,30.81,50,1014,3.84,0,2026-07-02 19:19:34
Medenine,29.57,49,1013,5.76,0,2026-07-02 19:19:34
Tataouine,35.99,17,1012,5.0,0,2026-07-02 19:19:34
Mahdia,29.48,40,1015,1.52,0,2026-07-02 19:19:34
Monastir,28.3,42,1014,11.28,0,2026-07-02 19:19:34
Sousse,28.73,35,1014,10.05,0,2026-07-02 19:19:34
Sfax,28.92,58,1014,3.04,0,2026-07-02 19:19:34
Gafsa,31.65,28,1014,4.99,0,2026-07-02 19:19:34
