city,temperature,humidity,pressure,wind,precipitation,date
Tunis,15.99,100,1012,3.09,0.3,2026-01-16 14:20:43
Ariana,16.0,100,1013,3.09,0.64,2026-01-16 14:20:43
Ben Arous,15.6,61,1012,4.16,0.3,2026-01-16 14:20:43
Manouba,14.14,80,1013,1.92,1.88,2026-01-16 14:20:43
Nabeul,16.2,79,1012,8.01,0.0,2026-01-16 14:20:43
Zaghouan,14.04,68,1012,1.93,0.16,2026-01-16 14:20:43
Bizerte,15.99,88,1013,5.66,0.43,2026-01-16 14:20:43
Beja,13.07,77,1014,3.59,0.0,2026-01-16 14:20:43
Jendouba,12.13,74,1014,4.76,0.0,2026-01-16 14:20:43
Kef,9.82,79,1014,2.21,0.49,2026-01-16 14:20:43
Siliana,8.67,74,1014,3.27,0.0,2026-01-16 14:20:43
Kasserine,12.26,63,1012,2.92,0.4,2026-01-16 14:20:43
Sidi Bouzid,14.94,58,1013,1.42,0.0,2026-01-16 14:20:43
Kairouan,18.01,77,1012,1.03,0.14,2026-01-16 14:20:43
Kébili,16.59,46,1014,6.63,0.0,2026-01-16 14:20:43
Tozeur,17.25,59,1013,5.66,0.0,2026-01-16 14:20:43
Gabès,17.98,55,1013,7.2,0.0,2026-01-16 14:20:43
Medenine,20.15,37,1013,3.3,0.0,2026-01-16 14:20:43
Tataouine,15.62,45,1015,6.89,0.0,2026-01-16 14:20:43
Mahdia,17.42,56,1012,6.36,0.0,2026-01-16 14:20:43
Monastir,14.91,88,1012,5.14,0.66,2026-01-16 14:20:43
Sousse,14.97,88,1012,5.14,0.78,2026-01-16 14:20:43
Sfax,17.08,67,1013,4.12,0.0,2026-01-16 14:20:43
Gafsa,16.13,63,1013,4.12,0.0,2026-01-16 14:20:43
