city,temperature,humidity,pressure,wind,precipitation,date
Tunis,21.99,46,1017,3.09,0,2026-04-10 17:44:44
Ariana,22.0,46,1017,3.09,0,2026-04-10 17:44:44
Ben Arous,21.6,47,1017,2.19,0,2026-04-10 17:44:44
Manouba,18.33,50,1017,2.41,0,2026-04-10 17:44:44
Nabeul,16.91,65,1017,2.57,0,2026-04-10 17:44:44
Zaghouan,18.51,46,1017,2.01,0,2026-04-10 17:44:44
Bizerte,23.99,33,1017,2.06,0,2026-04-10 17:44:44
Beja,17.5,48,1017,2.08,0,2026-04-10 17:44:44
Jendouba,25.13,53,1017,1.59,0,2026-04-10 17:44:44
Kef,17.14,59,1017,2.89,0,2026-04-10 17:44:44
Siliana,16.77,50,1017,1.96,0,2026-04-10 17:44:44
Kasserine,22.83,24,1016,3.54,0,2026-04-10 17:44:44
Sidi Bouzid,26.42,15,1015,1.87,0,2026-04-10 17:44:44
Kairouan,28.01,21,1016,3.6,0,2026-04-10 17:44:44
Kébili,27.58,9,1015,2.46,0,2026-04-10 17:44:44
Tozeur,32.25,9,1015,2.57,0,2026-04-10 17:44:45
Gabès,31.99,1,1015,3.6,0,2026-04-10 17:44:45
Medenine,26.44,17,1015,5.61,0,2026-04-10 17:44:45
Tataouine,26.26,9,1016,4.03,0,2026-04-10 17:44:45
Mahdia,20.01,52,1016,3.71,0,2026-04-10 17:44:45
Monastir,21.91,68,1016,3.6,0,2026-04-10 17:44:45
Sousse,21.97,68,1016,3.6,0,2026-04-10 17:44:45
Sfax,22.08,53,1015,3.6,0,2026-04-10 17:44:45
Gafsa,29.13,12,1016,4.63,0,2026-04-10 17:44:45
