city,temperature,humidity,pressure,wind,precipitation,date
Tunis,10.99,93,1016,4.63,0,2026-02-07 21:22:32
Ariana,11.0,93,1016,4.63,0,2026-02-07 21:22:32
Ben Arous,10.6,87,1016,4.02,0,2026-02-07 21:22:33
Manouba,9.04,86,1016,4.43,0,2026-02-07 21:22:33
Nabeul,11.61,76,1016,7.32,0,2026-02-07 21:22:33
Zaghouan,8.4,78,1017,5.0,0,2026-02-07 21:22:33
Bizerte,13.99,72,1015,8.75,0,2026-02-07 21:22:33
Beja,8.32,87,1017,4.42,0,2026-02-07 21:22:33
Jendouba,7.13,93,1017,1.6,0,2026-02-07 21:22:33
Kef,6.87,85,1018,2.55,0,2026-02-07 21:22:33
Siliana,5.85,88,1018,2.66,0,2026-02-07 21:22:33
Kasserine,9.17,59,1018,2.91,0,2026-02-07 21:22:33
Sidi Bouzid,11.88,56,1017,1.37,0,2026-02-07 21:22:33
Kairouan,10.01,87,1017,0.51,0,2026-02-07 21:22:33
Kébili,15.04,48,1018,4.43,0,2026-02-07 21:22:33
Tozeur,13.25,47,1018,5.14,0,2026-02-07 21:22:33
Gabès,12.99,76,1017,4.63,0,2026-02-07 21:22:33
Medenine,15.2,72,1018,3.04,0,2026-02-07 21:22:34
Tataouine,14.35,46,1020,5.11,0,2026-02-07 21:22:34
Mahdia,12.15,82,1017,2.34,0,2026-02-07 21:22:34
Monastir,10.91,87,1017,2.06,0,2026-02-07 21:22:34
Sousse,10.97,87,1017,2.06,0,2026-02-07 21:22:34
Sfax,11.08,100,1017,1.54,0,2026-02-07 21:22:34
Gafsa,10.13,81,1018,1.54,0,2026-02-07 21:22:34
