city,temperature,humidity,pressure,wind,precipitation,date
Tunis,26.99,57,1014,4.12,0,2025-06-04 18:23:36
Ariana,27.0,57,1014,4.12,0,2025-06-04 18:23:37
Ben Arous,26.6,40,1014,3.71,0,2025-06-04 18:23:37
Manouba,28.48,35,1014,4.92,0,2025-06-04 18:23:37
Nabeul,22.19,84,1015,4.42,0,2025-06-04 18:23:37
Zaghouan,25.05,45,1015,3.39,0,2025-06-04 18:23:37
Bizerte,24.61,63,1014,4.9,0,2025-06-04 18:23:37
Beja,28.11,39,1015,3.53,0,2025-06-04 18:23:37
Jendouba,25.38,50,1015,2.75,0,2025-06-04 18:23:37
Kef,28.07,34,1014,8.99,0,2025-06-04 18:23:37
Siliana,25.34,41,1014,6.12,0,2025-06-04 18:23:37
Kasserine,30.01,19,1014,5.16,0,2025-06-04 18:23:37
Sidi Bouzid,30.47,26,1014,8.38,0,2025-06-04 18:23:37
Kairouan,33.34,22,1013,7.48,0,2025-06-04 18:23:37
Kébili,34.07,27,1011,10.37,0,2025-06-04 18:23:37
Tozeur,36.25,21,1011,4.63,0,2025-06-04 18:23:37
Gabès,30.99,40,1013,6.69,0,2025-06-04 18:23:37
Medenine,29.99,35,1011,9.06,0,2025-06-04 18:23:38
Tataouine,33.81,19,1010,0.32,0,2025-06-04 18:23:38
Mahdia,24.13,70,1015,4.81,0,2025-06-04 18:23:38
Monastir,24.91,78,1014,6.69,0,2025-06-04 18:23:38
Sousse,24.97,78,1014,6.69,0,2025-06-04 18:23:38
Sfax,28.08,54,1014,2.57,0,2025-06-04 18:23:38
Gafsa,33.13,22,1013,6.69,0,2025-06-04 18:23:38
