city,temperature,humidity,pressure,wind,precipitation,date
Tunis,15.99,67,1021,1.03,0,2025-11-14 01:19:15
Ariana,16.0,67,1020,1.03,0,2025-11-14 01:19:15
Ben Arous,15.6,68,1021,3.22,0,2025-11-14 01:19:15
Manouba,14.78,55,1021,3.51,0,2025-11-14 01:19:15
Nabeul,19.54,66,1022,9.62,0,2025-11-14 01:19:15
Zaghouan,12.53,71,1022,3.38,0,2025-11-14 01:19:15
Bizerte,15.99,63,1020,2.57,0,2025-11-14 01:19:15
Beja,14.74,49,1021,1.61,0,2025-11-14 01:19:15
Jendouba,14.21,49,1020,1.97,0,2025-11-14 01:19:15
Kef,13.34,46,1022,2.85,0,2025-11-14 01:19:15
Siliana,11.95,48,1022,3.66,0,2025-11-14 01:19:15
Kasserine,12.65,48,1023,3.27,0,2025-11-14 01:19:15
Sidi Bouzid,14.5,63,1023,1.93,0,2025-11-14 01:19:15
Kairouan,14.01,77,1023,1.54,0,2025-11-14 01:19:15
Kébili,16.82,29,1023,4.01,0,2025-11-14 01:19:15
Tozeur,15.25,47,1023,4.12,0,2025-11-14 01:19:15
Gabès,9.99,62,1023,1.54,0,2025-11-14 01:19:15
Medenine,16.01,67,1024,2.8,0,2025-11-14 01:19:15
Tataouine,15.6,28,1023,4.7,0,2025-11-14 01:19:15
Mahdia,18.25,69,1023,5.79,0,2025-11-14 01:19:15
Monastir,16.91,82,1023,3.09,0,2025-11-14 01:19:16
Sousse,16.97,82,1023,3.09,0,2025-11-14 01:19:16
Sfax,14.08,88,1023,1.54,0,2025-11-14 01:19:16
Gafsa,9.13,66,1023,3.09,0,2025-11-14 01:19:16
