city,temperature,humidity,pressure,wind,precipitation,date
Tunis,8.99,87,1011,3.6,0,2025-12-25 04:35:36
Ariana,9.0,87,1011,3.6,0,2025-12-25 04:35:36
Ben Arous,8.6,63,1011,1.62,0,2025-12-25 04:35:36
Manouba,8.6,71,1011,2.11,0,2025-12-25 04:35:36
Nabeul,11.74,68,1011,5.52,0,2025-12-25 04:35:36
Zaghouan,7.77,66,1011,1.83,0,2025-12-25 04:35:36
Bizerte,5.99,100,1010,1.54,0,2025-12-25 04:35:36
Beja,7.38,78,1011,1.19,0,2025-12-25 04:35:36
Jendouba,6.13,81,1011,1.0,0,2025-12-25 04:35:36
Kef,6.17,72,1012,2.58,0,2025-12-25 04:35:37
Siliana,6.29,67,1012,3.08,0,2025-12-25 04:35:37
Kasserine,5.56,75,1013,3.32,0,2025-12-25 04:35:37
Sidi Bouzid,8.2,65,1014,3.53,0,2025-12-25 04:35:37
Kairouan,12.01,62,1012,4.12,0,2025-12-25 04:35:37
Kébili,10.77,47,1014,5.09,0,2025-12-25 04:35:37
Tozeur,10.25,71,1013,7.72,0,2025-12-25 04:35:37
Gabès,11.99,62,1014,5.66,0,2025-12-25 04:35:37
Medenine,10.25,53,1016,4.34,0,2025-12-25 04:35:37
Tataouine,8.81,51,1016,4.27,0,2025-12-25 04:35:37
Mahdia,10.7,59,1013,7.25,0,2025-12-25 04:35:37
Monastir,10.91,71,1012,4.12,0,2025-12-25 04:35:37
Sousse,10.97,71,1012,4.12,0,2025-12-25 04:35:37
Sfax,12.08,62,1014,5.66,0,2025-12-25 04:35:37
Gafsa,7.13,87,1014,3.09,0,2025-12-25 04:35:38
