city,temperature,humidity,pressure,wind,precipitation,date
Tunis,12.99,62,1022,2.06,0,2026-01-13 19:18:21
Ariana,13.0,62,1022,2.06,0,2026-01-13 19:18:21
Ben Arous,12.6,47,1022,3.13,0,2026-01-13 19:18:21
Manouba,9.9,47,1022,2.18,0,2026-01-13 19:18:21
Nabeul,13.96,58,1023,9.23,0,2026-01-13 19:18:21
Zaghouan,8.21,50,1023,2.84,0,2026-01-13 19:18:21
Bizerte,8.99,87,1021,1.54,0,2026-01-13 19:18:21
Beja,9.99,51,1022,1.11,0,2026-01-13 19:18:21
Jendouba,9.13,49,1022,0.82,0,2026-01-13 19:18:22
Kef,9.3,36,1022,2.32,0,2026-01-13 19:18:22
Siliana,8.12,37,1022,2.57,0,2026-01-13 19:18:22
Kasserine,7.04,51,1024,3.73,0,2026-01-13 19:18:22
Sidi Bouzid,8.99,57,1025,3.26,0,2026-01-13 19:18:22
Kairouan,10.01,62,1023,1.03,0,2026-01-13 19:18:22
Kébili,11.86,48,1025,2.48,0,2026-01-13 19:18:22
Tozeur,9.25,66,1025,1.54,0,2026-01-13 19:18:22
Gabès,8.99,71,1025,1.54,0,2026-01-13 19:18:22
Medenine,12.82,51,1026,3.68,0,2026-01-13 19:18:22
Tataouine,12.71,40,1024,4.8,0,2026-01-13 19:18:22
Mahdia,11.35,63,1025,6.53,0,2026-01-13 19:18:22
Monastir,11.91,62,1024,5.66,0,2026-01-13 19:18:22
Sousse,11.97,62,1024,5.66,0,2026-01-13 19:18:22
Sfax,10.08,71,1025,2.06,0,2026-01-13 19:18:22
Gafsa,9.13,66,1025,2.06,0,2026-01-13 19:18:22
