city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,59,1015,4.12,0.0,2025-11-18 19:14:38
Ariana,18.0,59,1015,4.12,0.0,2025-11-18 19:14:38
Ben Arous,17.6,64,1015,3.92,0.0,2025-11-18 19:14:38
Manouba,15.06,68,1016,2.71,0.0,2025-11-18 19:14:38
Nabeul,17.35,70,1015,7.38,0.0,2025-11-18 19:14:38
Zaghouan,14.16,74,1015,4.52,0.0,2025-11-18 19:14:38
Bizerte,15.99,72,1015,3.09,0.0,2025-11-18 19:14:38
Beja,13.87,75,1016,2.79,0.0,2025-11-18 19:14:38
Jendouba,15.13,83,1016,1.59,0.0,2025-11-18 19:14:39
Kef,11.68,85,1016,2.85,0.0,2025-11-18 19:14:39
Siliana,11.18,87,1016,2.42,0.0,2025-11-18 19:14:39
Kasserine,14.56,67,1015,2.66,0.11,2025-11-18 19:14:39
Sidi Bouzid,17.56,70,1014,4.36,0.11,2025-11-18 19:14:39
Kairouan,18.46,60,1015,7.01,0.0,2025-11-18 19:14:39
Kébili,21.35,50,1011,7.56,0.0,2025-11-18 19:14:39
Tozeur,19.25,72,1012,4.63,0.0,2025-11-18 19:14:39
Gabès,17.99,88,1013,4.63,0.0,2025-11-18 19:14:39
Medenine,22.29,34,1012,3.19,0.0,2025-11-18 19:14:39
Tataouine,23.2,16,1011,1.37,0.0,2025-11-18 19:14:39
Mahdia,19.48,69,1015,2.47,0.0,2025-11-18 19:14:39
Monastir,20.91,64,1014,5.14,0.0,2025-11-18 19:14:39
Sousse,20.97,64,1015,5.14,0.0,2025-11-18 19:14:39
Sfax,19.08,68,1014,4.12,0.0,2025-11-18 19:14:39
Gafsa,15.13,88,1013,5.66,0.0,2025-11-18 19:14:39
