city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,88,1017,2.06,0,2025-05-09 21:14:37
Ariana,18.0,88,1017,2.06,0,2025-05-09 21:14:37
Ben Arous,17.6,79,1017,2.03,0,2025-05-09 21:14:37
Manouba,17.07,78,1017,1.93,0,2025-05-09 21:14:37
Nabeul,17.47,88,1016,3.83,0,2025-05-09 21:14:37
Zaghouan,15.94,78,1017,2.29,0,2025-05-09 21:14:38
Bizerte,16.86,87,1017,0.9,0,2025-05-09 21:14:38
Beja,16.63,82,1017,1.39,0,2025-05-09 21:14:38
Jendouba,15.16,78,1017,0.75,0,2025-05-09 21:14:38
Kef,15.22,81,1017,2.25,0,2025-05-09 21:14:38
Siliana,15.2,78,1017,3.48,0,2025-05-09 21:14:38
Kasserine,18.34,63,1016,5.96,0,2025-05-09 21:14:38
Sidi Bouzid,20.92,50,1016,5.32,0,2025-05-09 21:14:38
Kairouan,21.28,63,1016,6.03,0,2025-05-09 21:14:38
Kébili,23.68,42,1014,6.8,0,2025-05-09 21:14:38
Tozeur,25.12,39,1014,7.52,0,2025-05-09 21:14:38
Gabès,21.1,62,1015,5.64,0,2025-05-09 21:14:38
Medenine,20.28,70,1015,3.98,0,2025-05-09 21:14:38
Tataouine,22.3,48,1013,8.74,0,2025-05-09 21:14:38
Mahdia,19.55,81,1016,5.21,0,2025-05-09 21:14:38
Monastir,19.91,83,1016,5.14,0,2025-05-09 21:14:38
Sousse,19.97,83,1016,5.14,0,2025-05-09 21:14:38
Sfax,21.06,65,1015,5.69,0,2025-05-09 21:14:39
Gafsa,20.93,50,1015,4.56,0,2025-05-09 21:14:39
