city,temperature,humidity,pressure,wind,precipitation,date
Tunis,21.54,58,1012,7.04,0,2025-05-14 14:16:51
Ariana,21.71,57,1013,6.78,0,2025-05-14 14:16:51
Ben Arous,23.73,44,1011,6.77,0,2025-05-14 14:16:52
Manouba,22.99,43,1012,7.16,0,2025-05-14 14:16:52
Nabeul,20.65,65,1012,7.25,0,2025-05-14 14:16:52
Zaghouan,22.06,35,1011,7.52,0,2025-05-14 14:16:52
Bizerte,18.31,72,1013,7.15,0,2025-05-14 14:16:52
Beja,22.65,41,1011,7.51,0,2025-05-14 14:16:52
Jendouba,22.13,42,1011,6.05,0,2025-05-14 14:16:52
Kef,21.8,42,1009,7.93,0,2025-05-14 14:16:52
Siliana,19.11,43,1011,8.46,0,2025-05-14 14:16:52
Kasserine,21.56,37,1009,11.04,0,2025-05-14 14:16:52
Sidi Bouzid,23.39,37,1009,10.05,0,2025-05-14 14:16:52
Kairouan,24.48,33,1010,8.05,0,2025-05-14 14:16:52
Kébili,32.75,25,1004,1.74,0,2025-05-14 14:16:52
Tozeur,25.64,47,1006,11.94,0,2025-05-14 14:16:52
Gabès,22.37,68,1008,8.75,0,2025-05-14 14:16:52
Medenine,31.49,28,1006,4.34,0,2025-05-14 14:16:52
Tataouine,29.97,27,1007,5.37,0,2025-05-14 14:16:52
Mahdia,21.5,56,1011,7.33,0,2025-05-14 14:16:53
Monastir,20.39,63,1011,6.4,0,2025-05-14 14:16:53
Sousse,21.53,53,1011,6.78,0,2025-05-14 14:16:53
Sfax,21.96,62,1010,9.62,0,2025-05-14 14:16:53
Gafsa,23.29,41,1008,10.81,0,2025-05-14 14:16:53
