city,temperature,humidity,pressure,wind,precipitation,date
Tunis,29.16,39,1018,3.42,0,2026-06-22 17:37:26
Ariana,29.04,40,1018,3.67,0,2026-06-22 17:37:26
Ben Arous,30.57,34,1018,2.34,0,2026-06-22 17:37:26
Manouba,31.49,29,1018,4.56,0,2026-06-22 17:37:26
Nabeul,25.78,63,1018,3.48,0,2026-06-22 17:37:26
Zaghouan,28.23,37,1019,2.76,0,2026-06-22 17:37:26
Bizerte,26.58,61,1018,3.49,0,2026-06-22 17:37:26
Beja,32.79,26,1018,5.13,0,2026-06-22 17:37:26
Jendouba,31.76,25,1018,3.79,0,2026-06-22 17:37:26
Kef,30.77,24,1018,8.25,0,2026-06-22 17:37:27
Siliana,27.36,33,1019,5.9,0,2026-06-22 17:37:27
Kasserine,31.55,20,1018,4.45,0,2026-06-22 17:37:27
Sidi Bouzid,30.21,28,1018,9.51,0,2026-06-22 17:37:27
Kairouan,33.0,25,1017,7.49,0,2026-06-22 17:37:27
Kébili,34.59,19,1016,8.0,0,2026-06-22 17:37:27
Tozeur,36.11,17,1015,6.61,0,2026-06-22 17:37:27
Gabès,29.87,40,1018,6.26,0,2026-06-22 17:37:27
Medenine,28.31,38,1018,5.68,0,2026-06-22 17:37:27
Tataouine,32.83,19,1016,6.15,0,2026-06-22 17:37:27
Mahdia,27.71,50,1018,4.47,0,2026-06-22 17:37:27
Monastir,27.17,56,1018,4.51,0,2026-06-22 17:37:27
Sousse,28.98,43,1018,4.94,0,2026-06-22 17:37:27
Sfax,28.42,49,1018,3.93,0,2026-06-22 17:37:27
Gafsa,32.95,20,1016,6.5,0,2026-06-22 17:37:27
