city,temperature,humidity,pressure,wind,precipitation,date
Tunis,23.99,64,1015,6.69,0,2025-06-03 19:13:02
Ariana,24.0,64,1015,6.69,0,2025-06-03 19:13:02
Ben Arous,23.6,63,1015,4.51,0,2025-06-03 19:13:02
Manouba,23.13,59,1015,3.0,0,2025-06-03 19:13:02
Nabeul,20.94,88,1016,5.58,0,2025-06-03 19:13:02
Zaghouan,19.82,76,1016,3.92,0,2025-06-03 19:13:02
Bizerte,22.6,69,1015,8.82,0,2025-06-03 19:13:02
Beja,25.84,46,1014,3.71,0,2025-06-03 19:13:02
Jendouba,25.44,34,1014,2.13,0,2025-06-03 19:13:02
Kef,28.49,22,1014,4.47,0,2025-06-03 19:13:02
Siliana,25.21,30,1015,7.68,0,2025-06-03 19:13:02
Kasserine,27.17,23,1015,4.4,0,2025-06-03 19:13:02
Sidi Bouzid,26.67,36,1015,7.46,0,2025-06-03 19:13:02
Kairouan,28.15,34,1014,9.55,0,2025-06-03 19:13:02
Kébili,30.88,32,1012,8.64,0,2025-06-03 19:13:02
Tozeur,32.89,14,1012,3.2,0,2025-06-03 19:13:02
Gabès,25.94,56,1015,4.96,0,2025-06-03 19:13:02
Medenine,27.43,43,1015,6.64,0,2025-06-03 19:13:02
Tataouine,28.6,37,1013,7.3,0,2025-06-03 19:13:02
Mahdia,22.42,75,1016,6.51,0,2025-06-03 19:13:02
Monastir,24.91,65,1016,7.72,0,2025-06-03 19:13:02
Sousse,24.88,65,1015,7.72,0,2025-06-03 19:13:02
Sfax,25.08,65,1016,5.14,0,2025-06-03 19:13:02
Gafsa,29.7,17,1014,3.08,0,2025-06-03 19:13:02
