city,temperature,humidity,pressure,wind,precipitation,date
Tunis,8.99,93,1017,2.57,0,2025-12-02 06:28:29
Ariana,9.0,93,1017,2.57,0,2025-12-02 06:28:29
Ben Arous,8.6,73,1017,1.33,0,2025-12-02 06:28:29
Manouba,5.97,83,1017,1.55,0,2025-12-02 06:28:29
Nabeul,6.19,69,1017,2.82,0,2025-12-02 06:28:29
Zaghouan,2.67,75,1017,1.5,0,2025-12-02 06:28:29
Bizerte,7.99,100,1016,1.03,0,2025-12-02 06:28:29
Beja,4.29,84,1017,1.14,0,2025-12-02 06:28:29
Jendouba,3.13,85,1017,0.45,0,2025-12-02 06:28:29
Kef,1.43,77,1017,0.36,0,2025-12-02 06:28:29
Siliana,1.12,75,1017,1.1,0,2025-12-02 06:28:29
Kasserine,2.24,58,1017,2.02,0,2025-12-02 06:28:29
Sidi Bouzid,5.22,52,1017,1.67,0,2025-12-02 06:28:29
Kairouan,6.02,70,1017,1.03,0,2025-12-02 06:28:29
Kébili,8.74,69,1015,4.75,0,2025-12-02 06:28:29
Tozeur,8.25,49,1014,1.54,0,2025-12-02 06:28:29
Gabès,9.99,93,1015,1.54,0,2025-12-02 06:28:29
Medenine,11.5,58,1014,1.07,0,2025-12-02 06:28:29
Tataouine,11.69,67,1013,3.81,0,2025-12-02 06:28:29
Mahdia,9.0,77,1016,2.09,0,2025-12-02 06:28:29
Monastir,5.91,87,1016,0.0,0,2025-12-02 06:28:29
Sousse,5.97,87,1016,0.0,0,2025-12-02 06:28:29
Sfax,9.08,76,1016,3.09,0,2025-12-02 06:28:29
Gafsa,1.73,48,1016,3.65,0,2025-12-02 06:28:29
