city,temperature,humidity,pressure,wind,precipitation,date
Tunis,14.99,77,1019,3.09,0.0,2026-04-23 22:40:29
Ariana,15.0,77,1019,3.09,0.0,2026-04-23 22:40:29
Ben Arous,14.6,73,1019,2.4,0.0,2026-04-23 22:40:29
Manouba,11.25,81,1020,1.63,0.0,2026-04-23 22:40:29
Nabeul,13.36,73,1019,5.0,0.0,2026-04-23 22:40:29
Zaghouan,10.79,83,1019,1.47,0.0,2026-04-23 22:40:29
Bizerte,15.0,77,1019,4.63,0.0,2026-04-23 22:40:29
Beja,10.5,94,1020,1.24,0.0,2026-04-23 22:40:29
Jendouba,13.13,97,1020,1.94,0.0,2026-04-23 22:40:29
Kef,10.47,94,1019,2.61,0.0,2026-04-23 22:40:29
Siliana,9.71,92,1019,1.77,0.0,2026-04-23 22:40:29
Kasserine,13.92,83,1018,4.3,0.23,2026-04-23 22:40:29
Sidi Bouzid,16.03,67,1018,5.58,0.0,2026-04-23 22:40:29
Kairouan,17.01,67,1019,1.03,0.0,2026-04-23 22:40:29
Kébili,19.25,66,1015,7.1,0.0,2026-04-23 22:40:29
Tozeur,20.25,68,1016,8.75,0.0,2026-04-23 22:40:29
Gabès,16.99,88,1017,6.17,0.1,2026-04-23 22:40:30
Medenine,17.26,82,1017,4.19,0.0,2026-04-23 22:40:30
Tataouine,17.59,71,1015,6.96,0.0,2026-04-23 22:40:30
Mahdia,15.92,65,1018,6.48,0.0,2026-04-23 22:40:30
Monastir,16.91,77,1018,7.2,0.0,2026-04-23 22:40:30
Sousse,16.88,77,1018,7.2,0.0,2026-04-23 22:40:30
Sfax,18.08,82,1018,2.57,0.0,2026-04-23 22:40:30
Gafsa,18.13,88,1017,4.12,0.0,2026-04-23 22:40:30
