city,temperature,humidity,pressure,wind,precipitation,date
Tunis,19.37,51,1023,4.82,0.0,2026-03-11 12:54:29
Ariana,18.64,56,1023,5.02,0.0,2026-03-11 12:54:29
Ben Arous,18.86,55,1023,5.36,0.0,2026-03-11 12:54:29
Manouba,18.95,53,1022,4.54,0.0,2026-03-11 12:54:29
Nabeul,15.76,79,1024,6.01,0.0,2026-03-11 12:54:29
Zaghouan,16.12,59,1023,6.54,0.0,2026-03-11 12:54:30
Bizerte,15.9,73,1023,6.08,0.0,2026-03-11 12:54:30
Beja,16.29,65,1023,3.68,0.0,2026-03-11 12:54:30
Jendouba,17.26,61,1022,4.74,0.11,2026-03-11 12:54:30
Kef,14.98,57,1021,4.25,0.49,2026-03-11 12:54:30
Siliana,11.8,69,1022,3.62,0.0,2026-03-11 12:54:30
Kasserine,13.83,61,1021,6.41,0.0,2026-03-11 12:54:30
Sidi Bouzid,17.04,51,1021,8.11,0.0,2026-03-11 12:54:30
Kairouan,19.12,47,1022,6.34,0.0,2026-03-11 12:54:30
Kébili,21.63,43,1017,8.26,0.0,2026-03-11 12:54:30
Tozeur,20.3,46,1018,9.99,0.0,2026-03-11 12:54:30
Gabès,16.93,75,1020,9.15,0.0,2026-03-11 12:54:30
Medenine,19.7,55,1018,8.91,0.0,2026-03-11 12:54:30
Tataouine,21.78,36,1015,8.39,0.0,2026-03-11 12:54:30
Mahdia,16.43,74,1023,6.62,0.0,2026-03-11 12:54:30
Monastir,15.49,79,1023,6.34,0.0,2026-03-11 12:54:30
Sousse,16.77,69,1023,6.35,0.0,2026-03-11 12:54:30
Sfax,16.8,71,1022,7.16,0.0,2026-03-11 12:54:30
Gafsa,15.45,63,1020,8.61,0.11,2026-03-11 12:54:30
