city,temperature,humidity,pressure,wind,precipitation,date
Tunis,16.99,94,1014,2.06,0,2026-04-28 02:40:35
Ariana,17.0,94,1014,2.06,0,2026-04-28 02:40:35
Ben Arous,16.6,74,1014,1.91,0,2026-04-28 02:40:35
Manouba,13.43,66,1014,1.28,0,2026-04-28 02:40:35
Nabeul,15.55,82,1015,2.08,0,2026-04-28 02:40:35
Zaghouan,12.48,79,1014,1.99,0,2026-04-28 02:40:35
Bizerte,14.99,100,1014,3.09,0,2026-04-28 02:40:35
Beja,13.07,69,1014,1.48,0,2026-04-28 02:40:36
Jendouba,14.13,66,1014,1.28,0,2026-04-28 02:40:36
Kef,14.04,55,1014,1.85,0,2026-04-28 02:40:36
Siliana,12.83,62,1014,2.26,0,2026-04-28 02:40:36
Kasserine,14.57,60,1014,2.24,0,2026-04-28 02:40:36
Sidi Bouzid,15.81,66,1014,2.89,0,2026-04-28 02:40:36
Kairouan,16.01,94,1014,1.03,0,2026-04-28 02:40:36
Kébili,17.8,70,1010,8.88,0,2026-04-28 02:40:36
Tozeur,19.25,52,1010,3.09,0,2026-04-28 02:40:36
Gabès,16.99,94,1012,5.14,0,2026-04-28 02:40:36
Medenine,20.25,50,1009,2.91,0,2026-04-28 02:40:36
Tataouine,22.88,32,1008,3.54,0,2026-04-28 02:40:36
Mahdia,16.72,82,1014,4.04,0,2026-04-28 02:40:36
Monastir,16.91,94,1014,3.6,0,2026-04-28 02:40:36
Sousse,16.97,94,1014,3.6,0,2026-04-28 02:40:36
Sfax,18.08,88,1013,4.63,0,2026-04-28 02:40:36
Gafsa,16.13,63,1012,8.23,0,2026-04-28 02:40:36
