city,temperature,humidity,pressure,wind,precipitation,date
Tunis,30.99,51,1015,4.63,0.0,2025-08-16 09:16:52
Ariana,31.0,51,1015,4.63,0.0,2025-08-16 09:16:52
Ben Arous,30.6,42,1015,5.84,0.0,2025-08-16 09:16:52
Manouba,31.33,41,1015,6.86,0.0,2025-08-16 09:16:53
Nabeul,29.56,53,1015,7.44,0.0,2025-08-16 09:16:53
Zaghouan,28.95,40,1016,8.0,0.0,2025-08-16 09:16:53
Bizerte,28.99,65,1015,8.75,0.14,2025-08-16 09:16:53
Beja,29.93,45,1016,6.72,0.0,2025-08-16 09:16:53
Jendouba,29.13,47,1017,6.73,0.0,2025-08-16 09:16:53
Kef,27.63,35,1017,4.47,0.0,2025-08-16 09:16:53
Siliana,26.4,38,1017,6.65,0.0,2025-08-16 09:16:53
Kasserine,28.7,27,1017,6.64,0.0,2025-08-16 09:16:53
Sidi Bouzid,30.44,31,1016,2.53,0.0,2025-08-16 09:16:53
Kairouan,33.01,27,1015,2.57,0.0,2025-08-16 09:16:53
Kébili,33.4,29,1015,2.3,0.0,2025-08-16 09:16:53
Tozeur,32.25,43,1015,4.12,0.0,2025-08-16 09:16:53
Gabès,30.99,48,1015,3.6,0.0,2025-08-16 09:16:53
Medenine,30.74,41,1015,2.6,0.0,2025-08-16 09:16:53
Tataouine,32.29,26,1015,1.72,0.0,2025-08-16 09:16:53
Mahdia,30.12,45,1015,6.68,0.0,2025-08-16 09:16:53
Monastir,28.91,58,1015,5.66,0.0,2025-08-16 09:16:53
Sousse,28.97,58,1015,5.66,0.0,2025-08-16 09:16:53
Sfax,33.08,38,1015,3.6,0.0,2025-08-16 09:16:53
Gafsa,33.13,25,1016,3.6,0.0,2025-08-16 09:16:53
