city,temperature,humidity,pressure,wind,precipitation,date
Tunis,33.99,40,1017,6.17,0,2025-06-29 12:32:13
Ariana,34.0,40,1017,6.17,0,2025-06-29 12:32:14
Ben Arous,33.6,33,1017,6.47,0,2025-06-29 12:32:14
Manouba,35.77,28,1017,6.37,0,2025-06-29 12:32:14
Nabeul,32.65,43,1016,7.21,0,2025-06-29 12:32:14
Zaghouan,34.44,25,1016,5.75,0,2025-06-29 12:32:14
Bizerte,27.17,68,1018,6.77,0,2025-06-29 12:32:14
Beja,33.62,33,1018,5.24,0,2025-06-29 12:32:14
Jendouba,33.41,28,1018,6.18,0,2025-06-29 12:32:14
Kef,32.86,25,1018,4.74,0,2025-06-29 12:32:15
Siliana,31.29,27,1018,4.98,0,2025-06-29 12:32:15
Kasserine,33.61,23,1017,6.52,0,2025-06-29 12:32:15
Sidi Bouzid,35.55,22,1016,7.14,0,2025-06-29 12:32:15
Kairouan,37.08,22,1015,7.4,0,2025-06-29 12:32:15
Kébili,36.88,19,1015,4.41,0,2025-06-29 12:32:15
Tozeur,37.25,20,1015,1.03,0,2025-06-29 12:32:15
Gabès,32.99,33,1016,5.14,0,2025-06-29 12:32:15
Medenine,31.62,45,1016,8.02,0,2025-06-29 12:32:15
Tataouine,35.3,20,1015,5.59,0,2025-06-29 12:32:15
Mahdia,31.23,48,1016,8.43,0,2025-06-29 12:32:16
Monastir,30.91,62,1016,6.17,0,2025-06-29 12:32:16
Sousse,30.97,62,1016,6.17,0,2025-06-29 12:32:16
Sfax,34.08,46,1015,6.69,0,2025-06-29 12:32:16
Gafsa,36.13,20,1015,6.17,0,2025-06-29 12:32:16
