city,temperature,humidity,pressure,wind,precipitation,date
Tunis,10.99,100,1009,3.09,0,2025-12-22 05:21:47
Ariana,11.0,100,1009,3.09,0,2025-12-22 05:21:47
Ben Arous,10.6,76,1009,1.41,0,2025-12-22 05:21:47
Manouba,10.89,83,1009,2.28,0,2025-12-22 05:21:47
Nabeul,14.86,75,1009,4.48,0,2025-12-22 05:21:47
Zaghouan,10.03,83,1009,1.85,0,2025-12-22 05:21:47
Bizerte,10.99,100,1008,0.0,0,2025-12-22 05:21:47
Beja,9.27,89,1009,1.22,0,2025-12-22 05:21:47
Jendouba,6.13,90,1009,1.63,0,2025-12-22 05:21:47
Kef,7.69,84,1009,2.55,0,2025-12-22 05:21:47
Siliana,7.67,80,1009,2.66,0,2025-12-22 05:21:47
Kasserine,7.22,86,1011,3.49,0,2025-12-22 05:21:47
Sidi Bouzid,9.94,86,1011,4.14,0,2025-12-22 05:21:47
Kairouan,12.74,76,1010,3.81,0,2025-12-22 05:21:47
Kébili,11.02,62,1012,4.15,0,2025-12-22 05:21:47
Tozeur,9.25,100,1012,2.57,0,2025-12-22 05:21:47
Gabès,9.99,100,1012,5.66,0,2025-12-22 05:21:47
Medenine,11.55,79,1012,5.18,0,2025-12-22 05:21:47
Tataouine,9.76,73,1014,3.15,0,2025-12-22 05:21:47
Mahdia,13.64,78,1010,2.97,0,2025-12-22 05:21:47
Monastir,11.91,94,1010,1.54,0,2025-12-22 05:21:47
Sousse,11.97,94,1010,1.54,0,2025-12-22 05:21:47
Sfax,10.08,100,1010,1.03,0,2025-12-22 05:21:47
Gafsa,10.13,100,1012,3.09,0,2025-12-22 05:21:47
