city,temperature,humidity,pressure,wind,precipitation,date
Tunis,25.99,47,1021,8.75,0,2025-05-28 15:17:06
Ariana,26.0,47,1021,8.75,0,2025-05-28 15:17:06
Ben Arous,25.6,45,1021,7.78,0,2025-05-28 15:17:06
Manouba,25.5,44,1021,8.02,0,2025-05-28 15:17:06
Nabeul,25.05,50,1020,10.27,0,2025-05-28 15:17:06
Zaghouan,24.26,37,1020,9.12,0,2025-05-28 15:17:06
Bizerte,23.99,60,1022,8.75,0,2025-05-28 15:17:06
Beja,25.18,37,1022,6.37,0,2025-05-28 15:17:06
Jendouba,25.13,34,1022,5.52,0,2025-05-28 15:17:06
Kef,24.23,28,1022,6.66,0,2025-05-28 15:17:06
Siliana,22.57,31,1021,8.46,0,2025-05-28 15:17:07
Kasserine,26.2,21,1021,7.32,0,2025-05-28 15:17:07
Sidi Bouzid,28.58,19,1019,7.13,0,2025-05-28 15:17:07
Kairouan,32.01,15,1019,3.09,0,2025-05-28 15:17:07
Kébili,34.47,16,1017,3.76,0,2025-05-28 15:17:07
Tozeur,36.25,13,1017,1.03,0,2025-05-28 15:17:07
Gabès,31.99,20,1020,4.12,0,2025-05-28 15:17:07
Medenine,27.75,30,1020,7.34,0,2025-05-28 15:17:07
Tataouine,34.07,13,1018,6.54,0,2025-05-28 15:17:07
Mahdia,25.52,51,1020,5.77,0,2025-05-28 15:17:07
Monastir,24.91,57,1020,4.63,0,2025-05-28 15:17:07
Sousse,24.97,57,1020,4.63,0,2025-05-28 15:17:07
Sfax,26.08,50,1020,6.69,0,2025-05-28 15:17:07
Gafsa,35.13,14,1018,6.17,0,2025-05-28 15:17:07
