city,temperature,humidity,pressure,wind,precipitation,date
Tunis,15.99,55,1022,5.14,0,2026-01-09 10:20:04
Ariana,16.0,55,1021,5.14,0,2026-01-09 10:20:04
Ben Arous,15.6,36,1022,3.77,0,2026-01-09 10:20:04
Manouba,13.96,44,1022,3.78,0,2026-01-09 10:20:04
Nabeul,15.71,44,1022,5.51,0,2026-01-09 10:20:04
Zaghouan,15.57,30,1022,3.16,0,2026-01-09 10:20:04
Bizerte,15.99,55,1021,4.63,0,2026-01-09 10:20:04
Beja,13.3,50,1022,3.26,0,2026-01-09 10:20:04
Jendouba,12.13,43,1022,3.17,0,2026-01-09 10:20:04
Kef,11.79,35,1023,4.38,0,2026-01-09 10:20:04
Siliana,13.33,32,1022,4.29,0,2026-01-09 10:20:04
Kasserine,12.17,30,1024,3.45,0,2026-01-09 10:20:04
Sidi Bouzid,11.56,42,1025,9.49,0,2026-01-09 10:20:05
Kairouan,15.01,38,1022,2.06,0,2026-01-09 10:20:05
Kébili,10.68,38,1028,4.8,0,2026-01-09 10:20:05
Tozeur,10.25,46,1028,4.63,0,2026-01-09 10:20:05
Gabès,10.99,58,1027,9.77,0,2026-01-09 10:20:05
Medenine,12.92,29,1028,7.88,0,2026-01-09 10:20:05
Tataouine,9.76,34,1030,3.46,0,2026-01-09 10:20:05
Mahdia,14.76,34,1023,5.76,0,2026-01-09 10:20:05
Monastir,13.91,41,1022,4.63,0,2026-01-09 10:20:05
Sousse,13.88,41,1022,4.63,0,2026-01-09 10:20:05
Sfax,12.08,54,1025,4.63,0,2026-01-09 10:20:05
Gafsa,9.13,66,1027,3.09,0,2026-01-09 10:20:05
