city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,72,1007,5.66,0,2026-01-30 10:30:42
Ariana,18.0,72,1006,5.66,0,2026-01-30 10:30:42
Ben Arous,17.6,67,1007,8.7,0,2026-01-30 10:30:42
Manouba,16.82,76,1007,9.72,0,2026-01-30 10:30:42
Nabeul,17.91,59,1007,9.57,0,2026-01-30 10:30:42
Zaghouan,15.9,65,1007,9.76,0,2026-01-30 10:30:42
Bizerte,16.99,82,1006,8.75,0,2026-01-30 10:30:42
Beja,15.67,78,1007,11.02,0,2026-01-30 10:30:42
Jendouba,14.26,82,1008,10.44,0,2026-01-30 10:30:42
Kef,14.57,55,1009,10.9,0,2026-01-30 10:30:42
Siliana,13.42,60,1007,15.15,0,2026-01-30 10:30:42
Kasserine,16.47,43,1009,11.35,0,2026-01-30 10:30:42
Sidi Bouzid,19.7,38,1009,9.62,0,2026-01-30 10:30:43
Kairouan,20.01,49,1008,3.09,0,2026-01-30 10:30:43
Kébili,20.67,50,1011,7.76,0,2026-01-30 10:30:43
Tozeur,20.25,56,1010,5.14,0,2026-01-30 10:30:43
Gabès,20.99,52,1010,6.17,0,2026-01-30 10:30:43
Medenine,22.97,43,1010,10.95,0,2026-01-30 10:30:43
Tataouine,20.24,47,1012,7.43,0,2026-01-30 10:30:43
Mahdia,18.72,61,1008,10.48,0,2026-01-30 10:30:43
Monastir,15.91,82,1008,4.12,0,2026-01-30 10:30:43
Sousse,15.97,82,1008,4.12,0,2026-01-30 10:30:43
Sfax,21.08,49,1008,3.6,0,2026-01-30 10:30:43
Gafsa,20.13,42,1010,3.09,0,2026-01-30 10:30:43
