city,temperature,humidity,pressure,wind,precipitation,date
Tunis,10.99,93,1004,8.75,0.2,2026-03-31 05:06:28
Ariana,11.0,93,1003,8.75,0.16,2026-03-31 05:06:28
Ben Arous,10.6,79,1005,11.77,0.19,2026-03-31 05:06:29
Manouba,10.46,79,1005,14.28,0.0,2026-03-31 05:06:29
Nabeul,11.65,74,1005,16.06,0.21,2026-03-31 05:06:29
Zaghouan,8.55,79,1006,15.91,0.16,2026-03-31 05:06:29
Bizerte,11.99,87,1003,9.26,1.32,2026-03-31 05:06:29
Beja,9.55,86,1007,14.1,0.12,2026-03-31 05:06:29
Jendouba,11.13,91,1009,13.47,0.0,2026-03-31 05:06:29
Kef,6.63,84,1011,12.14,0.0,2026-03-31 05:06:29
Siliana,5.51,88,1009,15.51,0.1,2026-03-31 05:06:30
Kasserine,7.39,76,1010,15.06,0.0,2026-03-31 05:06:30
Sidi Bouzid,10.69,64,1011,8.83,0.0,2026-03-31 05:06:30
Kairouan,14.01,54,1009,3.09,0.0,2026-03-31 05:06:30
Kébili,11.63,62,1012,2.02,0.0,2026-03-31 05:06:30
Tozeur,10.25,57,1013,2.57,0.0,2026-03-31 05:06:30
Gabès,8.99,87,1012,1.03,0.0,2026-03-31 05:06:30
Medenine,11.84,80,1012,3.33,0.0,2026-03-31 05:06:30
Tataouine,11.24,72,1011,6.2,0.0,2026-03-31 05:06:31
Mahdia,12.22,67,1008,9.2,1.54,2026-03-31 05:06:31
Monastir,12.91,58,1008,7.2,0.34,2026-03-31 05:06:32
Sousse,12.97,58,1008,7.2,0.23,2026-03-31 05:06:32
Sfax,10.08,81,1010,3.09,0.0,2026-03-31 05:06:32
Gafsa,11.13,58,1012,3.6,0.0,2026-03-31 05:06:32
