city,temperature,humidity,pressure,wind,precipitation,date
Tunis,16.99,82,1017,1.03,0,2026-05-10 20:58:47
Ariana,17.0,82,1017,1.03,0,2026-05-10 20:58:47
Ben Arous,16.6,61,1018,0.36,0,2026-05-10 20:58:48
Manouba,16.46,67,1017,1.96,0,2026-05-10 20:58:48
Nabeul,17.29,79,1017,3.48,0,2026-05-10 20:58:48
Zaghouan,17.59,56,1018,1.56,0,2026-05-10 20:58:48
Bizerte,16.99,88,1017,2.57,0,2026-05-10 20:58:48
Beja,15.56,63,1017,0.56,0,2026-05-10 20:58:48
Jendouba,14.7,64,1017,0.16,0,2026-05-10 20:58:48
Kef,17.7,53,1017,2.62,0,2026-05-10 20:58:48
Siliana,16.06,65,1018,3.94,0,2026-05-10 20:58:48
Kasserine,20.44,55,1017,4.88,0,2026-05-10 20:58:48
Sidi Bouzid,19.37,67,1018,5.15,0,2026-05-10 20:58:49
Kairouan,21.01,64,1018,2.06,0,2026-05-10 20:58:49
Kébili,25.58,40,1015,8.14,0,2026-05-10 20:58:49
Tozeur,27.25,41,1015,9.77,0,2026-05-10 20:58:49
Gabès,21.99,56,1017,6.69,0,2026-05-10 20:58:49
Medenine,20.22,67,1018,3.4,0,2026-05-10 20:58:49
Tataouine,24.01,46,1015,8.03,0,2026-05-10 20:58:49
Mahdia,18.59,77,1018,1.48,0,2026-05-10 20:58:49
Monastir,18.91,77,1018,2.57,0,2026-05-10 20:58:49
Sousse,18.97,77,1018,2.57,0,2026-05-10 20:58:49
Sfax,21.08,68,1018,2.57,0,2026-05-10 20:58:49
Gafsa,23.13,56,1016,8.75,0,2026-05-10 20:58:50
