city,temperature,humidity,pressure,wind,precipitation,date
Tunis,10.99,100,1013,3.09,0.0,2026-03-14 04:08:27
Ariana,11.0,100,1013,3.09,0.0,2026-03-14 04:08:27
Ben Arous,10.6,92,1013,2.93,0.0,2026-03-14 04:08:27
Manouba,7.15,94,1013,3.09,0.0,2026-03-14 04:08:27
Nabeul,9.77,86,1013,4.36,0.0,2026-03-14 04:08:27
Zaghouan,6.15,90,1014,2.36,0.0,2026-03-14 04:08:27
Bizerte,11.32,83,1012,4.75,0.36,2026-03-14 04:08:27
Beja,6.11,93,1014,2.61,0.0,2026-03-14 04:08:27
Jendouba,5.59,93,1014,1.16,0.0,2026-03-14 04:08:27
Kef,4.55,89,1014,2.4,0.0,2026-03-14 04:08:27
Siliana,4.16,86,1014,3.35,0.0,2026-03-14 04:08:27
Kasserine,6.62,78,1014,2.13,0.0,2026-03-14 04:08:27
Sidi Bouzid,9.75,73,1014,2.05,0.0,2026-03-14 04:08:27
Kairouan,10.3,75,1013,1.77,0.0,2026-03-14 04:08:27
Kébili,14.16,52,1014,3.73,0.0,2026-03-14 04:08:27
Tozeur,13.37,53,1014,1.59,0.0,2026-03-14 04:08:27
Gabès,14.34,64,1014,1.88,0.0,2026-03-14 04:08:27
Medenine,13.53,54,1014,3.13,0.12,2026-03-14 04:08:27
Tataouine,11.01,58,1015,0.91,0.0,2026-03-14 04:08:27
Mahdia,11.31,78,1013,4.63,0.0,2026-03-14 04:08:27
Monastir,11.91,87,1013,5.14,0.0,2026-03-14 04:08:27
Sousse,11.97,87,1013,5.14,0.0,2026-03-14 04:08:27
Sfax,12.83,71,1013,3.55,0.0,2026-03-14 04:08:27
Gafsa,9.61,70,1014,0.87,0.0,2026-03-14 04:08:27
