city,temperature,humidity,pressure,wind,precipitation,date
Tunis,14.72,77,1004,2.1,0,2025-03-12 02:52:26
Ariana,13.93,79,1004,2.56,0,2025-03-12 02:52:26
Ben Arous,14.56,78,1005,2.44,0,2025-03-12 02:52:26
Manouba,13.31,80,1004,2.11,0,2025-03-12 02:52:26
Nabeul,15.4,87,1006,4.48,0,2025-03-12 02:52:26
Zaghouan,13.21,76,1005,2.82,0,2025-03-12 02:52:26
Bizerte,14.99,88,1004,2.06,0,2025-03-12 02:52:26
Beja,13.05,77,1004,1.5,0,2025-03-12 02:52:26
Jendouba,12.13,68,1004,1.73,0,2025-03-12 02:52:26
Kef,13.58,48,1004,3.01,0,2025-03-12 02:52:26
Siliana,12.77,58,1005,3.15,0,2025-03-12 02:52:26
Kasserine,15.13,48,1005,1.96,0,2025-03-12 02:52:26
Sidi Bouzid,16.47,62,1005,1.86,0,2025-03-12 02:52:26
Kairouan,15.01,82,1005,0.51,0,2025-03-12 02:52:26
Kébili,20.78,28,1004,3.97,0,2025-03-12 02:52:26
Tozeur,19.25,48,1004,5.14,0,2025-03-12 02:52:27
Gabès,12.99,100,1005,2.57,0,2025-03-12 02:52:27
Medenine,19.34,52,1005,2.91,0,2025-03-12 02:52:27
Tataouine,19.91,22,1006,5.27,0,2025-03-12 02:52:27
Mahdia,15.74,87,1006,4.27,0,2025-03-12 02:52:27
Monastir,15.91,94,1006,2.06,0,2025-03-12 02:52:27
Sousse,15.97,94,1005,2.06,0,2025-03-12 02:52:27
Sfax,15.08,100,1006,3.6,0,2025-03-12 02:52:27
Gafsa,16.34,51,1005,2.37,0,2025-03-12 02:52:27
