city,temperature,humidity,pressure,wind,precipitation,date
Tunis,19.99,64,1021,5.14,0,2025-05-28 22:15:30
Ariana,20.0,64,1021,5.14,0,2025-05-28 22:15:30
Ben Arous,19.6,63,1021,4.65,0,2025-05-28 22:15:30
Manouba,19.1,66,1022,5.13,0,2025-05-28 22:15:30
Nabeul,19.48,63,1021,6.13,0,2025-05-28 22:15:30
Zaghouan,17.24,58,1022,3.43,0,2025-05-28 22:15:31
Bizerte,19.49,82,1022,9.89,0,2025-05-28 22:15:31
Beja,17.76,67,1023,2.64,0,2025-05-28 22:15:31
Jendouba,16.99,73,1023,2.14,0,2025-05-28 22:15:31
Kef,16.44,58,1023,1.7,0,2025-05-28 22:15:31
Siliana,15.35,57,1023,3.06,0,2025-05-28 22:15:31
Kasserine,18.56,42,1023,2.29,0,2025-05-28 22:15:31
Sidi Bouzid,22.17,37,1022,4.23,0,2025-05-28 22:15:31
Kairouan,21.5,48,1021,2.46,0,2025-05-28 22:15:31
Kébili,27.78,30,1020,5.79,0,2025-05-28 22:15:31
Tozeur,27.78,26,1020,7.11,0,2025-05-28 22:15:31
Gabès,22.72,57,1021,5.05,0,2025-05-28 22:15:31
Medenine,22.07,50,1021,3.21,0,2025-05-28 22:15:31
Tataouine,24.11,33,1020,5.58,0,2025-05-28 22:15:31
Mahdia,20.91,65,1021,4.65,0,2025-05-28 22:15:31
Monastir,21.91,68,1021,3.6,0,2025-05-28 22:15:31
Sousse,21.97,68,1021,3.6,0,2025-05-28 22:15:31
Sfax,22.61,64,1021,2.53,0,2025-05-28 22:15:31
Gafsa,23.43,30,1022,4.27,0,2025-05-28 22:15:31
