city,temperature,humidity,pressure,wind,precipitation,date
Tunis,14.99,58,1015,10.29,0.0,2026-01-10 15:16:59
Ariana,11.0,71,1015,11.83,0.0,2026-01-10 15:16:59
Ben Arous,10.6,61,1015,9.94,0.0,2026-01-10 15:16:59
Manouba,12.49,61,1016,10.0,0.0,2026-01-10 15:16:59
Nabeul,13.91,57,1015,11.46,0.0,2026-01-10 15:16:59
Zaghouan,10.66,62,1016,11.67,0.0,2026-01-10 15:16:59
Bizerte,13.99,54,1015,13.38,0.0,2026-01-10 15:16:59
Beja,11.3,67,1017,10.15,0.0,2026-01-10 15:16:59
Jendouba,13.13,73,1017,9.47,0.26,2026-01-10 15:16:59
Kef,8.45,65,1019,11.42,0.0,2026-01-10 15:16:59
Siliana,7.31,70,1017,13.88,0.0,2026-01-10 15:16:59
Kasserine,9.17,60,1019,10.7,0.0,2026-01-10 15:16:59
Sidi Bouzid,13.41,45,1018,9.58,0.0,2026-01-10 15:16:59
Kairouan,17.01,36,1017,2.57,0.0,2026-01-10 15:16:59
Kébili,15.51,46,1019,2.13,0.0,2026-01-10 15:16:59
Tozeur,15.25,51,1019,2.06,0.0,2026-01-10 15:16:59
Gabès,15.99,48,1018,5.66,0.0,2026-01-10 15:16:59
Medenine,17.37,36,1018,7.41,0.0,2026-01-10 15:16:59
Tataouine,13.4,37,1019,5.47,0.0,2026-01-10 15:16:59
Mahdia,15.53,45,1016,11.04,0.0,2026-01-10 15:17:00
Monastir,15.91,44,1016,8.75,0.0,2026-01-10 15:17:00
Sousse,15.97,44,1016,8.75,0.0,2026-01-10 15:17:00
Sfax,17.08,34,1017,9.26,0.0,2026-01-10 15:17:00
Gafsa,15.13,44,1018,5.66,0.0,2026-01-10 15:17:00
