city,temperature,humidity,pressure,wind,precipitation,date
Tunis,27.99,65,1009,3.09,0,2025-08-20 06:25:38
Ariana,28.0,65,1009,3.09,0,2025-08-20 06:25:38
Ben Arous,27.6,67,1009,3.25,0,2025-08-20 06:25:38
Manouba,26.92,63,1009,3.61,0,2025-08-20 06:25:38
Nabeul,27.41,72,1010,8.01,0,2025-08-20 06:25:38
Zaghouan,24.2,71,1011,4.11,0,2025-08-20 06:25:38
Bizerte,27.99,69,1008,3.09,0,2025-08-20 06:25:39
Beja,27.47,46,1009,1.58,0,2025-08-20 06:25:39
Jendouba,23.13,34,1009,2.09,0,2025-08-20 06:25:39
Kef,26.24,28,1011,2.54,0,2025-08-20 06:25:39
Siliana,25.22,40,1011,3.11,0,2025-08-20 06:25:39
Kasserine,25.56,28,1013,3.03,0,2025-08-20 06:25:39
Sidi Bouzid,25.82,61,1012,1.51,0,2025-08-20 06:25:39
Kairouan,26.01,83,1011,1.03,0,2025-08-20 06:25:39
Kébili,28.24,35,1012,1.61,0,2025-08-20 06:25:39
Tozeur,28.25,54,1012,5.14,0,2025-08-20 06:25:39
Gabès,25.99,57,1012,0.51,0,2025-08-20 06:25:39
Medenine,27.71,49,1012,2.58,0,2025-08-20 06:25:39
Tataouine,27.46,34,1013,5.32,0,2025-08-20 06:25:39
Mahdia,27.57,69,1012,6.58,0,2025-08-20 06:25:39
Monastir,26.91,83,1011,2.57,0,2025-08-20 06:25:39
Sousse,26.97,83,1011,2.57,0,2025-08-20 06:25:40
Sfax,28.08,74,1012,2.57,0,2025-08-20 06:25:40
Gafsa,24.13,60,1013,0.0,0,2025-08-20 06:25:40
