city,temperature,humidity,pressure,wind,precipitation,date
Tunis,26.99,65,1019,4.63,0,2025-06-20 08:22:34
Ariana,27.0,65,1019,4.63,0,2025-06-20 08:22:34
Ben Arous,26.6,61,1019,6.63,0,2025-06-20 08:22:34
Manouba,25.26,58,1019,6.84,0,2025-06-20 08:22:34
Nabeul,26.11,60,1018,9.95,0,2025-06-20 08:22:34
Zaghouan,24.05,58,1018,9.35,0,2025-06-20 08:22:34
Bizerte,24.53,72,1019,7.76,0,2025-06-20 08:22:34
Beja,25.38,55,1019,6.15,0,2025-06-20 08:22:34
Jendouba,25.39,52,1020,4.99,0,2025-06-20 08:22:34
Kef,23.11,53,1020,4.17,0,2025-06-20 08:22:34
Siliana,21.78,56,1020,6.98,0,2025-06-20 08:22:34
Kasserine,23.91,45,1020,7.08,0,2025-06-20 08:22:34
Sidi Bouzid,26.17,43,1019,6.78,0,2025-06-20 08:22:34
Kairouan,26.64,54,1018,8.54,0,2025-06-20 08:22:34
Kébili,28.27,45,1017,7.84,0,2025-06-20 08:22:34
Tozeur,29.25,51,1018,4.63,0,2025-06-20 08:22:35
Gabès,26.99,54,1019,6.69,0,2025-06-20 08:22:35
Medenine,27.48,52,1017,6.11,0,2025-06-20 08:22:35
Tataouine,28.57,37,1015,9.25,0,2025-06-20 08:22:35
Mahdia,25.99,64,1018,9.29,0,2025-06-20 08:22:35
Monastir,24.91,73,1018,7.72,0,2025-06-20 08:22:35
Sousse,24.97,73,1018,7.72,0,2025-06-20 08:22:35
Sfax,28.08,51,1018,7.72,0,2025-06-20 08:22:35
Gafsa,27.13,41,1020,8.23,0,2025-06-20 08:22:35
