city,temperature,humidity,pressure,wind,precipitation,date
Tunis,8.99,76,1006,4.63,0,2025-03-30 03:03:06
Ariana,9.0,76,1006,4.63,0,2025-03-30 03:03:06
Ben Arous,8.6,83,1006,4.1,0,2025-03-30 03:03:07
Manouba,6.61,86,1006,3.38,0,2025-03-30 03:03:07
Nabeul,9.92,78,1006,5.52,0,2025-03-30 03:03:07
Zaghouan,7.14,73,1006,5.93,0,2025-03-30 03:03:07
Bizerte,8.99,93,1005,3.6,0,2025-03-30 03:03:07
Beja,5.22,91,1006,2.78,0,2025-03-30 03:03:07
Jendouba,6.13,89,1006,1.76,0,2025-03-30 03:03:07
Kef,3.59,87,1008,8.37,0,2025-03-30 03:03:07
Siliana,3.14,82,1008,4.71,0,2025-03-30 03:03:07
Kasserine,5.59,68,1008,5.36,0,2025-03-30 03:03:07
Sidi Bouzid,9.48,55,1008,5.84,0,2025-03-30 03:03:07
Kairouan,12.01,66,1007,2.06,0,2025-03-30 03:03:07
Kébili,14.01,55,1008,5.92,0,2025-03-30 03:03:07
Tozeur,13.25,41,1009,4.63,0,2025-03-30 03:03:07
Gabès,11.99,76,1007,9.77,0,2025-03-30 03:03:07
Medenine,16.21,44,1004,3.03,0,2025-03-30 03:03:07
Tataouine,14.29,22,1008,7.69,0,2025-03-30 03:03:07
Mahdia,11.19,70,1006,5.55,0,2025-03-30 03:03:07
Monastir,11.91,62,1007,3.6,0,2025-03-30 03:03:07
Sousse,11.97,62,1006,3.6,0,2025-03-30 03:03:07
Sfax,10.08,87,1007,4.63,0,2025-03-30 03:03:07
Gafsa,10.12,62,1008,6.17,0,2025-03-30 03:03:07
