city,temperature,humidity,pressure,wind,precipitation,date
Tunis,12.99,76,1017,4.63,0,2026-02-19 20:28:43
Ariana,13.0,76,1017,4.63,0,2026-02-19 20:28:43
Ben Arous,12.6,71,1018,8.83,0,2026-02-19 20:28:43
Manouba,10.55,72,1017,10.1,0,2026-02-19 20:28:43
Nabeul,12.79,64,1016,12.38,0,2026-02-19 20:28:44
Zaghouan,8.65,76,1017,11.88,0,2026-02-19 20:28:44
Bizerte,12.99,76,1017,8.23,0,2026-02-19 20:28:44
Beja,9.39,76,1019,9.53,0,2026-02-19 20:28:44
Jendouba,12.13,84,1020,7.3,0,2026-02-19 20:28:44
Kef,6.2,72,1021,7.51,0,2026-02-19 20:28:44
Siliana,5.51,76,1019,12.21,0,2026-02-19 20:28:44
Kasserine,9.15,50,1019,13.94,0,2026-02-19 20:28:44
Sidi Bouzid,12.8,55,1019,9.14,0,2026-02-19 20:28:44
Kairouan,15.01,41,1017,4.63,0,2026-02-19 20:28:44
Kébili,18.79,38,1018,7.0,0,2026-02-19 20:28:44
Tozeur,18.25,45,1018,6.17,0,2026-02-19 20:28:44
Gabès,19.99,34,1018,8.23,0,2026-02-19 20:28:44
Medenine,20.47,29,1017,4.69,0,2026-02-19 20:28:45
Tataouine,19.08,27,1018,4.37,0,2026-02-19 20:28:45
Mahdia,14.49,52,1018,10.23,0,2026-02-19 20:28:45
Monastir,14.91,55,1018,9.77,0,2026-02-19 20:28:45
Sousse,14.97,55,1018,9.77,0,2026-02-19 20:28:45
Sfax,16.08,48,1019,9.26,0,2026-02-19 20:28:45
Gafsa,16.13,55,1019,9.26,0,2026-02-19 20:28:45
