city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,42,1008,8.23,0,2025-04-01 13:26:42
Ariana,18.0,42,1008,8.23,0,2025-04-01 13:26:42
Ben Arous,17.6,44,1008,8.19,0,2025-04-01 13:26:43
Manouba,17.73,46,1008,7.12,0,2025-04-01 13:26:43
Nabeul,17.33,48,1007,11.9,0,2025-04-01 13:26:43
Zaghouan,16.31,41,1007,10.25,0,2025-04-01 13:26:43
Bizerte,16.99,59,1008,6.69,0,2025-04-01 13:26:43
Beja,17.5,48,1008,7.8,0,2025-04-01 13:26:43
Jendouba,18.13,51,1008,6.71,0,2025-04-01 13:26:43
Kef,15.01,50,1008,7.05,0,2025-04-01 13:26:43
Siliana,14.01,46,1007,9.92,0,2025-04-01 13:26:43
Kasserine,16.92,32,1007,7.08,0,2025-04-01 13:26:43
Sidi Bouzid,20.0,28,1006,6.24,0,2025-04-01 13:26:43
Kairouan,20.01,34,1006,2.06,0,2025-04-01 13:26:43
Kébili,20.85,25,1008,1.45,0,2025-04-01 13:26:43
Tozeur,24.25,19,1007,2.57,0,2025-04-01 13:26:43
Gabès,21.99,24,1008,3.6,0,2025-04-01 13:26:43
Medenine,20.43,28,1008,5.63,0,2025-04-01 13:26:44
Tataouine,21.88,19,1007,3.86,0,2025-04-01 13:26:44
Mahdia,17.92,51,1007,9.18,0,2025-04-01 13:26:44
Monastir,16.91,55,1007,6.17,0,2025-04-01 13:26:44
Sousse,16.97,55,1007,6.17,0,2025-04-01 13:26:44
Sfax,21.08,30,1006,6.69,0,2025-04-01 13:26:44
Gafsa,22.13,17,1006,4.12,0,2025-04-01 13:26:44
