city,temperature,humidity,pressure,wind,precipitation,date
Tunis,26.99,32,1017,2.57,0,2025-06-06 23:15:51
Ariana,27.0,32,1017,2.57,0,2025-06-06 23:15:51
Ben Arous,26.6,47,1018,2.94,0,2025-06-06 23:15:52
Manouba,25.06,37,1017,4.07,0,2025-06-06 23:15:52
Nabeul,21.84,76,1018,4.98,0,2025-06-06 23:15:52
Zaghouan,22.43,44,1019,3.32,0,2025-06-06 23:15:52
Bizerte,24.62,47,1016,5.71,0,2025-06-06 23:15:52
Beja,24.84,37,1018,1.46,0,2025-06-06 23:15:52
Jendouba,24.41,31,1018,1.84,0,2025-06-06 23:15:52
Kef,24.15,34,1019,3.89,0,2025-06-06 23:15:52
Siliana,22.27,36,1020,4.99,0,2025-06-06 23:15:52
Kasserine,23.48,36,1020,2.24,0,2025-06-06 23:15:52
Sidi Bouzid,24.58,32,1019,1.64,0,2025-06-06 23:15:52
Kairouan,25.45,35,1019,3.36,0,2025-06-06 23:15:52
Kébili,26.59,43,1017,6.95,0,2025-06-06 23:15:52
Tozeur,29.25,26,1017,9.26,0,2025-06-06 23:15:52
Gabès,21.99,83,1018,3.6,0,2025-06-06 23:15:52
Medenine,25.61,43,1016,5.02,0,2025-06-06 23:15:52
Tataouine,28.56,33,1015,6.82,0,2025-06-06 23:15:53
Mahdia,22.86,65,1019,3.65,0,2025-06-06 23:15:53
Monastir,23.91,78,1019,1.54,0,2025-06-06 23:15:53
Sousse,23.97,78,1019,1.54,0,2025-06-06 23:15:53
Sfax,24.08,64,1019,1.54,0,2025-06-06 23:15:53
Gafsa,25.13,29,1018,3.6,0,2025-06-06 23:15:53
