city,temperature,humidity,pressure,wind,precipitation,date
Tunis,25.99,65,1017,2.57,0.0,2025-08-24 19:12:27
Ariana,26.0,65,1017,2.57,0.0,2025-08-24 19:12:27
Ben Arous,25.6,63,1017,4.79,0.0,2025-08-24 19:12:27
Manouba,26.5,55,1017,3.55,0.0,2025-08-24 19:12:27
Nabeul,26.27,73,1018,6.23,0.0,2025-08-24 19:12:27
Zaghouan,24.46,69,1016,5.05,0.0,2025-08-24 19:12:27
Bizerte,24.75,69,1017,3.02,0.0,2025-08-24 19:12:27
Beja,28.6,41,1016,3.18,0.0,2025-08-24 19:12:27
Jendouba,24.6,48,1017,2.04,0.0,2025-08-24 19:12:27
Kef,24.6,48,1018,3.41,0.12,2025-08-24 19:12:27
Siliana,24.64,42,1016,0.62,0.0,2025-08-24 19:12:28
Kasserine,26.38,40,1018,3.36,0.0,2025-08-24 19:12:28
Sidi Bouzid,28.57,38,1017,2.91,0.0,2025-08-24 19:12:28
Kairouan,27.04,55,1016,4.44,1.6,2025-08-24 19:12:28
Kébili,31.66,40,1013,6.81,0.0,2025-08-24 19:12:28
Tozeur,35.14,24,1013,2.5,0.0,2025-08-24 19:12:28
Gabès,27.85,66,1017,6.7,0.0,2025-08-24 19:12:28
Medenine,27.7,61,1016,5.86,0.0,2025-08-24 19:12:28
Tataouine,35.41,21,1014,7.38,0.0,2025-08-24 19:12:28
Mahdia,27.77,59,1018,5.11,1.2,2025-08-24 19:12:28
Monastir,27.91,65,1017,7.72,2.21,2025-08-24 19:12:28
Sousse,27.97,65,1017,7.72,6.08,2025-08-24 19:12:28
Sfax,28.08,65,1018,3.09,0.0,2025-08-24 19:12:28
Gafsa,27.43,38,1017,5.21,0.0,2025-08-24 19:12:28
