city,temperature,humidity,pressure,wind,precipitation,date
Tunis,24.99,44,1012,4.63,0,2025-10-21 09:18:01
Ariana,25.0,44,1012,4.63,0,2025-10-21 09:18:01
Ben Arous,24.6,33,1012,2.06,0,2025-10-21 09:18:01
Manouba,24.51,33,1012,1.94,0,2025-10-21 09:18:01
Nabeul,25.47,39,1012,1.65,0,2025-10-21 09:18:01
Zaghouan,23.99,34,1012,1.57,0,2025-10-21 09:18:01
Bizerte,24.99,53,1012,3.09,0,2025-10-21 09:18:02
Beja,22.74,39,1013,1.31,0,2025-10-21 09:18:02
Jendouba,22.13,40,1013,1.28,0,2025-10-21 09:18:02
Kef,21.28,44,1013,4.02,0,2025-10-21 09:18:02
Siliana,21.99,36,1013,4.22,0,2025-10-21 09:18:02
Kasserine,22.1,48,1014,4.89,0,2025-10-21 09:18:02
Sidi Bouzid,24.58,43,1013,7.44,0,2025-10-21 09:18:02
Kairouan,26.01,38,1012,2.57,0,2025-10-21 09:18:02
Kébili,25.23,33,1014,4.39,0,2025-10-21 09:18:02
Tozeur,25.25,44,1013,2.57,0,2025-10-21 09:18:02
Gabès,26.99,29,1013,8.23,0,2025-10-21 09:18:02
Medenine,26.57,31,1015,5.04,0,2025-10-21 09:18:02
Tataouine,25.74,25,1015,6.62,0,2025-10-21 09:18:02
Mahdia,26.84,41,1012,5.71,0,2025-10-21 09:18:02
Monastir,25.91,47,1012,3.6,0,2025-10-21 09:18:02
Sousse,25.97,47,1012,3.6,0,2025-10-21 09:18:03
Sfax,27.08,41,1013,5.14,0,2025-10-21 09:18:03
Gafsa,24.13,57,1014,2.06,0,2025-10-21 09:18:03
