city,temperature,humidity,pressure,wind,precipitation,date
Tunis,11.99,100,1004,3.09,0.1,2026-01-21 22:21:58
Ariana,12.0,100,1004,3.09,0.12,2026-01-21 22:21:58
Ben Arous,11.6,95,1004,3.29,0.0,2026-01-21 22:21:59
Manouba,8.98,93,1004,2.83,0.0,2026-01-21 22:21:59
Nabeul,11.63,85,1003,7.52,0.0,2026-01-21 22:21:59
Zaghouan,7.77,94,1004,5.68,0.0,2026-01-21 22:21:59
Bizerte,12.3,80,1004,5.42,0.0,2026-01-21 22:21:59
Beja,9.99,93,1005,2.36,0.17,2026-01-21 22:21:59
Jendouba,9.13,94,1005,2.37,0.17,2026-01-21 22:21:59
Kef,7.89,85,1006,4.17,0.0,2026-01-21 22:21:59
Siliana,6.4,95,1005,7.27,0.14,2026-01-21 22:21:59
Kasserine,7.99,80,1006,5.9,0.0,2026-01-21 22:21:59
Sidi Bouzid,11.04,71,1005,6.91,0.0,2026-01-21 22:21:59
Kairouan,12.01,82,1004,2.06,0.0,2026-01-21 22:21:59
Kébili,13.05,63,1007,4.61,0.0,2026-01-21 22:21:59
Tozeur,12.25,76,1007,3.6,0.0,2026-01-21 22:22:00
Gabès,11.99,100,1006,5.66,0.0,2026-01-21 22:22:00
Medenine,12.2,69,1006,9.06,0.0,2026-01-21 22:22:00
Tataouine,11.86,59,1008,7.41,0.0,2026-01-21 22:22:00
Mahdia,11.94,82,1003,9.52,0.0,2026-01-21 22:22:00
Monastir,12.91,88,1003,9.09,0.0,2026-01-21 22:22:00
Sousse,12.97,88,1003,7.27,0.0,2026-01-21 22:22:00
Sfax,13.08,76,1004,4.12,0.0,2026-01-21 22:22:00
Gafsa,12.13,66,1006,6.17,0.0,2026-01-21 22:22:00
