city,temperature,humidity,pressure,wind,precipitation,date
Tunis,25.49,52,1021,3.37,0,2026-06-07 07:51:34
Ariana,26.15,50,1021,3.32,0,2026-06-07 07:51:34
Ben Arous,26.42,47,1021,2.93,0,2026-06-07 07:51:34
Manouba,26.56,42,1021,2.84,0,2026-06-07 07:51:34
Nabeul,25.71,54,1021,3.24,0,2026-06-07 07:51:34
Zaghouan,25.82,36,1020,1.66,0,2026-06-07 07:51:34
Bizerte,23.12,67,1021,3.18,0,2026-06-07 07:51:34
Beja,27.34,36,1021,2.6,0,2026-06-07 07:51:34
Jendouba,27.96,33,1021,0.36,0,2026-06-07 07:51:34
Kef,27.37,34,1021,0.5,0,2026-06-07 07:51:34
Siliana,26.05,39,1021,3.49,0,2026-06-07 07:51:34
Kasserine,26.07,38,1021,3.52,0,2026-06-07 07:51:34
Sidi Bouzid,26.79,41,1021,4.17,0,2026-06-07 07:51:34
Kairouan,27.34,44,1021,2.08,0,2026-06-07 07:51:34
Kébili,29.55,38,1017,10.04,0,2026-06-07 07:51:35
Tozeur,29.44,32,1017,11.7,0,2026-06-07 07:51:35
Gabès,25.41,65,1020,6.24,0,2026-06-07 07:51:35
Medenine,28.48,42,1019,5.71,0,2026-06-07 07:51:35
Tataouine,34.79,18,1017,7.47,0,2026-06-07 07:51:35
Mahdia,25.44,56,1021,4.49,0,2026-06-07 07:51:35
Monastir,23.18,69,1021,4.19,0,2026-06-07 07:51:35
Sousse,24.39,58,1021,3.89,0,2026-06-07 07:51:35
Sfax,25.93,54,1020,5.34,0,2026-06-07 07:51:35
Gafsa,27.77,33,1020,5.42,0,2026-06-07 07:51:35
