city,temperature,humidity,pressure,wind,precipitation,date
Tunis,22.99,43,1018,7.72,0,2025-10-27 13:29:43
Ariana,23.0,43,1018,7.72,0,2025-10-27 13:29:43
Ben Arous,22.6,40,1018,8.83,0,2025-10-27 13:29:44
Manouba,21.89,41,1018,8.78,0,2025-10-27 13:29:44
Nabeul,22.42,44,1017,11.42,0,2025-10-27 13:29:44
Zaghouan,20.51,40,1018,10.42,0,2025-10-27 13:29:44
Bizerte,21.99,49,1018,10.29,0,2025-10-27 13:29:44
Beja,20.3,48,1019,8.29,0,2025-10-27 13:29:44
Jendouba,20.13,55,1019,7.13,0,2025-10-27 13:29:44
Kef,16.01,64,1020,6.05,0,2025-10-27 13:29:44
Siliana,15.63,61,1019,8.61,0,2025-10-27 13:29:44
Kasserine,19.04,60,1018,4.41,0,2025-10-27 13:29:44
Sidi Bouzid,22.86,47,1017,4.84,0,2025-10-27 13:29:44
Kairouan,25.01,36,1017,3.09,0,2025-10-27 13:29:45
Kébili,27.32,47,1015,9.57,0,2025-10-27 13:29:45
Tozeur,27.25,47,1016,8.75,0,2025-10-27 13:29:45
Gabès,23.99,60,1017,7.2,0,2025-10-27 13:29:45
Medenine,24.37,63,1016,7.55,0,2025-10-27 13:29:45
Tataouine,30.66,15,1014,3.01,0,2025-10-27 13:29:45
Mahdia,23.39,43,1017,9.37,0,2025-10-27 13:29:45
Monastir,23.91,53,1017,7.2,0,2025-10-27 13:29:45
Sousse,23.97,53,1017,7.2,0,2025-10-27 13:29:45
Sfax,26.08,38,1017,5.66,0,2025-10-27 13:29:45
Gafsa,26.13,44,1017,7.2,0,2025-10-27 13:29:45
