city,temperature,humidity,pressure,wind,precipitation,date
Tunis,11.99,87,1008,7.2,0.1,2026-02-01 06:01:19
Ariana,12.0,87,1008,7.2,0.28,2026-02-01 06:01:19
Ben Arous,11.6,82,1007,10.66,0.0,2026-02-01 06:01:19
Manouba,10.84,83,1008,11.13,0.21,2026-02-01 06:01:19
Nabeul,12.16,80,1006,13.47,0.13,2026-02-01 06:01:19
Zaghouan,8.88,86,1008,13.61,0.15,2026-02-01 06:01:19
Bizerte,12.41,80,1008,13.49,0.43,2026-02-01 06:01:19
Beja,9.56,86,1010,10.63,0.13,2026-02-01 06:01:19
Jendouba,8.38,89,1011,10.4,0.47,2026-02-01 06:01:19
Kef,6.77,83,1012,11.08,0.0,2026-02-01 06:01:20
Siliana,5.08,92,1009,16.96,0.0,2026-02-01 06:01:20
Kasserine,6.38,72,1008,22.32,0.0,2026-02-01 06:01:20
Sidi Bouzid,9.66,63,1012,9.71,0.0,2026-02-01 06:01:20
Kairouan,12.01,66,1009,3.6,0.1,2026-02-01 06:01:20
Kébili,10.01,60,1015,5.72,0.0,2026-02-01 06:01:20
Tozeur,9.25,66,1014,4.63,0.0,2026-02-01 06:01:20
Gabès,10.99,58,1012,6.69,0.0,2026-02-01 06:01:20
Medenine,11.84,44,1011,11.8,0.0,2026-02-01 06:01:20
Tataouine,9.32,54,1016,8.9,0.0,2026-02-01 06:01:20
Mahdia,12.14,77,1007,15.35,0.12,2026-02-01 06:01:21
Monastir,12.91,71,1007,10.29,0.0,2026-02-01 06:01:21
Sousse,12.97,71,1007,10.29,0.0,2026-02-01 06:01:21
Sfax,14.08,54,1009,7.2,0.0,2026-02-01 06:01:21
Gafsa,11.13,50,1013,5.66,0.0,2026-02-01 06:01:21
