city,temperature,humidity,pressure,wind,precipitation,date
Tunis,8.99,81,1010,1.54,0.0,2025-12-23 23:16:44
Ariana,9.0,81,1010,1.54,0.0,2025-12-23 23:16:44
Ben Arous,8.6,58,1010,1.07,0.0,2025-12-23 23:16:44
Manouba,7.86,66,1010,2.43,0.0,2025-12-23 23:16:44
Nabeul,11.1,55,1009,0.81,0.0,2025-12-23 23:16:44
Zaghouan,6.86,50,1010,1.84,0.0,2025-12-23 23:16:44
Bizerte,8.99,76,1009,2.06,0.39,2025-12-23 23:16:45
Beja,6.63,67,1010,1.54,0.0,2025-12-23 23:16:45
Jendouba,5.13,67,1010,0.97,0.0,2025-12-23 23:16:45
Kef,4.61,66,1011,3.03,0.0,2025-12-23 23:16:45
Siliana,4.01,60,1011,3.28,0.0,2025-12-23 23:16:45
Kasserine,3.96,79,1013,4.06,0.0,2025-12-23 23:16:45
Sidi Bouzid,7.38,62,1013,6.46,0.0,2025-12-23 23:16:45
Kairouan,9.01,71,1011,3.6,0.0,2025-12-23 23:16:45
Kébili,9.74,51,1014,4.33,0.0,2025-12-23 23:16:45
Tozeur,7.25,81,1013,5.14,0.0,2025-12-23 23:16:45
Gabès,8.99,87,1013,4.63,0.0,2025-12-23 23:16:45
Medenine,10.48,43,1015,3.93,0.0,2025-12-23 23:16:45
Tataouine,8.87,50,1016,3.3,0.0,2025-12-23 23:16:45
Mahdia,9.96,57,1011,8.07,0.0,2025-12-23 23:16:45
Monastir,8.91,76,1010,6.17,0.0,2025-12-23 23:16:45
Sousse,8.97,76,1010,6.17,0.0,2025-12-23 23:16:46
Sfax,8.08,76,1012,3.6,0.0,2025-12-23 23:16:46
Gafsa,6.13,87,1013,5.14,0.0,2025-12-23 23:16:46
