city,temperature,humidity,pressure,wind,precipitation,date
Tunis,13.99,88,1015,2.57,0,2026-01-17 18:25:21
Ariana,14.0,88,1015,2.57,0,2026-01-17 18:25:21
Ben Arous,13.6,79,1015,2.84,0,2026-01-17 18:25:21
Manouba,11.71,73,1014,3.77,0,2026-01-17 18:25:21
Nabeul,13.64,79,1016,4.17,0,2026-01-17 18:25:22
Zaghouan,9.97,80,1015,2.92,0,2026-01-17 18:25:22
Bizerte,12.99,94,1014,4.63,0,2026-01-17 18:25:22
Beja,11.3,67,1013,3.6,0,2026-01-17 18:25:22
Jendouba,12.13,65,1013,3.04,0,2026-01-17 18:25:22
Kef,9.87,61,1013,5.44,0,2026-01-17 18:25:22
Siliana,8.14,71,1014,4.4,0,2026-01-17 18:25:22
Kasserine,8.77,76,1015,2.6,0,2026-01-17 18:25:22
Sidi Bouzid,12.29,64,1015,2.72,0,2026-01-17 18:25:22
Kairouan,13.01,67,1015,1.03,0,2026-01-17 18:25:22
Kébili,13.66,56,1015,2.58,0,2026-01-17 18:25:22
Tozeur,13.25,62,1015,0.51,0,2026-01-17 18:25:22
Gabès,10.99,82,1015,2.57,0,2026-01-17 18:25:22
Medenine,14.89,46,1015,1.65,0,2026-01-17 18:25:22
Tataouine,12.23,55,1015,0.36,0,2026-01-17 18:25:23
Mahdia,13.74,76,1016,3.63,0,2026-01-17 18:25:23
Monastir,14.91,88,1015,2.57,0,2026-01-17 18:25:23
Sousse,14.97,88,1015,2.57,0,2026-01-17 18:25:23
Sfax,12.08,82,1016,0.0,0,2026-01-17 18:25:23
Gafsa,12.13,66,1015,1.54,0,2026-01-17 18:25:23
