city,temperature,humidity,pressure,wind,precipitation,date
Tunis,25.96,48,1022,1.61,0.0,2025-10-12 10:15:16
Ariana,25.47,50,1022,2.24,0.0,2025-10-12 10:15:16
Ben Arous,25.94,48,1023,2.41,0.0,2025-10-12 10:15:16
Manouba,26.11,45,1022,3.74,0.0,2025-10-12 10:15:16
Nabeul,23.96,64,1023,4.78,0.1,2025-10-12 10:15:17
Zaghouan,23.27,52,1023,5.23,0.0,2025-10-12 10:15:17
Bizerte,20.45,82,1023,7.76,0.0,2025-10-12 10:15:17
Beja,25.7,43,1022,3.32,0.0,2025-10-12 10:15:17
Jendouba,25.56,43,1022,3.34,0.0,2025-10-12 10:15:17
Kef,22.86,40,1022,4.06,0.0,2025-10-12 10:15:17
Siliana,20.67,52,1023,4.63,0.0,2025-10-12 10:15:17
Kasserine,20.29,59,1023,3.23,0.0,2025-10-12 10:15:17
Sidi Bouzid,23.3,55,1023,4.15,0.0,2025-10-12 10:15:17
Kairouan,25.08,51,1023,3.53,0.0,2025-10-12 10:15:17
Kébili,26.23,42,1021,5.89,0.0,2025-10-12 10:15:17
Tozeur,26.02,44,1021,7.57,0.0,2025-10-12 10:15:17
Gabès,25.05,55,1022,6.2,0.0,2025-10-12 10:15:17
Medenine,25.61,39,1022,6.11,0.0,2025-10-12 10:15:17
Tataouine,25.98,34,1020,7.58,0.0,2025-10-12 10:15:17
Mahdia,25.05,55,1023,5.08,0.0,2025-10-12 10:15:17
Monastir,24.55,55,1023,2.77,0.0,2025-10-12 10:15:17
Sousse,24.78,52,1023,2.73,0.0,2025-10-12 10:15:18
Sfax,24.88,57,1023,4.99,0.0,2025-10-12 10:15:18
Gafsa,23.05,51,1022,3.95,0.0,2025-10-12 10:15:18
