city,temperature,humidity,pressure,wind,precipitation,date
Tunis,14.28,76,1023,2.85,0,2026-03-11 17:46:28
Ariana,13.56,79,1023,3.39,0,2026-03-11 17:46:28
Ben Arous,12.95,84,1023,2.43,0,2026-03-11 17:46:28
Manouba,11.84,85,1023,3.04,0,2026-03-11 17:46:28
Nabeul,13.33,88,1024,3.27,0,2026-03-11 17:46:28
Zaghouan,10.27,90,1023,2.09,0,2026-03-11 17:46:28
Bizerte,13.61,87,1023,5.19,0,2026-03-11 17:46:28
Beja,11.56,84,1023,2.2,0,2026-03-11 17:46:28
Jendouba,11.1,81,1023,1.5,0,2026-03-11 17:46:28
Kef,10.14,78,1022,2.03,0,2026-03-11 17:46:28
Siliana,8.94,84,1023,2.79,0,2026-03-11 17:46:28
Kasserine,11.22,74,1022,4.03,0,2026-03-11 17:46:29
Sidi Bouzid,14.2,67,1022,6.17,0,2026-03-11 17:46:29
Kairouan,15.02,70,1023,4.94,0,2026-03-11 17:46:29
Kébili,17.19,62,1019,10.28,0,2026-03-11 17:46:29
Tozeur,17.17,55,1020,10.19,0,2026-03-11 17:46:29
Gabès,15.3,84,1021,8.57,0,2026-03-11 17:46:29
Medenine,15.74,78,1019,7.8,0,2026-03-11 17:46:29
Tataouine,18.29,50,1015,11.28,0,2026-03-11 17:46:29
Mahdia,14.52,85,1023,5.08,0,2026-03-11 17:46:29
Monastir,14.46,84,1023,4.29,0,2026-03-11 17:46:29
Sousse,14.68,79,1023,4.05,0,2026-03-11 17:46:29
Sfax,15.01,84,1022,7.17,0,2026-03-11 17:46:29
Gafsa,14.39,60,1021,8.16,0,2026-03-11 17:46:29
