city,temperature,humidity,pressure,wind,precipitation,date
Tunis,23.99,46,1019,7.2,0,2025-05-25 16:18:22
Ariana,24.0,46,1019,7.2,0,2025-05-25 16:18:22
Ben Arous,23.6,46,1019,7.18,0,2025-05-25 16:18:22
Manouba,23.04,47,1019,7.27,0,2025-05-25 16:18:22
Nabeul,22.68,53,1019,10.32,0,2025-05-25 16:18:22
Zaghouan,21.52,43,1019,8.49,0,2025-05-25 16:18:22
Bizerte,22.99,60,1019,9.77,0,2025-05-25 16:18:22
Beja,22.49,50,1020,6.94,0,2025-05-25 16:18:22
Jendouba,22.13,51,1020,6.31,0,2025-05-25 16:18:22
Kef,20.08,44,1020,6.68,0,2025-05-25 16:18:22
Siliana,19.12,45,1020,7.69,0,2025-05-25 16:18:22
Kasserine,20.88,34,1020,5.84,0,2025-05-25 16:18:22
Sidi Bouzid,24.24,27,1018,5.73,0,2025-05-25 16:18:22
Kairouan,25.11,31,1018,8.02,0,2025-05-25 16:18:22
Kébili,26.18,23,1018,1.76,0,2025-05-25 16:18:23
Tozeur,28.25,21,1018,2.57,0,2025-05-25 16:18:23
Gabès,26.99,28,1018,3.6,0,2025-05-25 16:18:23
Medenine,24.35,35,1019,6.03,0,2025-05-25 16:18:23
Tataouine,26.48,19,1017,5.64,0,2025-05-25 16:18:23
Mahdia,22.69,53,1018,8.05,0,2025-05-25 16:18:23
Monastir,23.91,60,1018,6.17,0,2025-05-25 16:18:23
Sousse,23.97,60,1018,6.17,0,2025-05-25 16:18:23
Sfax,24.08,53,1017,4.63,0,2025-05-25 16:18:23
Gafsa,28.13,18,1018,2.06,0,2025-05-25 16:18:23
