city,temperature,humidity,pressure,wind,precipitation,date
Tunis,19.99,60,1004,13.38,0.17,2026-02-12 08:41:44
Ariana,20.0,60,1003,13.38,0.0,2026-02-12 08:41:45
Ben Arous,19.6,71,1004,12.32,0.22,2026-02-12 08:41:45
Manouba,17.41,73,1004,14.29,0.0,2026-02-12 08:41:45
Nabeul,18.89,63,1003,16.39,0.0,2026-02-12 08:41:45
Zaghouan,17.26,62,1005,16.73,0.0,2026-02-12 08:41:45
Bizerte,16.99,82,1004,14.4,1.27,2026-02-12 08:41:45
Beja,16.65,70,1005,16.26,0.0,2026-02-12 08:41:45
Jendouba,20.13,80,1006,14.03,0.96,2026-02-12 08:41:45
Kef,16.02,64,1007,11.78,0.12,2026-02-12 08:41:45
Siliana,13.59,70,1007,14.5,0.15,2026-02-12 08:41:45
Kasserine,17.58,51,1008,12.78,0.0,2026-02-12 08:41:45
Sidi Bouzid,20.21,49,1007,9.16,0.0,2026-02-12 08:41:45
Kairouan,20.01,52,1006,2.06,0.0,2026-02-12 08:41:45
Kébili,21.6,46,1011,10.76,0.0,2026-02-12 08:41:45
Tozeur,20.25,52,1010,8.75,0.0,2026-02-12 08:41:45
Gabès,18.99,68,1008,10.29,0.0,2026-02-12 08:41:45
Medenine,23.58,40,1009,12.29,0.0,2026-02-12 08:41:45
Tataouine,20.78,47,1013,9.92,0.0,2026-02-12 08:41:45
Mahdia,20.47,55,1005,6.62,0.0,2026-02-12 08:41:46
Monastir,19.91,56,1005,7.72,0.0,2026-02-12 08:41:46
Sousse,19.97,56,1005,7.72,0.0,2026-02-12 08:41:46
Sfax,19.08,63,1006,4.63,0.0,2026-02-12 08:41:46
Gafsa,15.13,82,1009,6.17,0.0,2026-02-12 08:41:46
