city,temperature,humidity,pressure,wind,precipitation,date
Tunis,20.99,43,1007,10.29,0,2026-02-06 14:00:10
Ariana,21.0,43,1007,10.29,0,2026-02-06 14:00:10
Ben Arous,20.6,59,1007,7.46,0,2026-02-06 14:00:10
Manouba,17.92,64,1007,7.99,0,2026-02-06 14:00:10
Nabeul,19.22,58,1007,9.71,0,2026-02-06 14:00:10
Zaghouan,18.93,56,1007,6.26,0,2026-02-06 14:00:10
Bizerte,18.99,59,1006,10.29,0,2026-02-06 14:00:10
Beja,17.39,65,1007,6.57,0,2026-02-06 14:00:10
Jendouba,21.13,67,1007,4.34,0,2026-02-06 14:00:10
Kef,19.06,32,1006,6.64,0,2026-02-06 14:00:10
Siliana,18.07,34,1006,8.74,0,2026-02-06 14:00:10
Kasserine,21.5,31,1006,6.24,0,2026-02-06 14:00:11
Sidi Bouzid,25.04,30,1006,2.76,0,2026-02-06 14:00:11
Kairouan,27.01,21,1006,3.6,0,2026-02-06 14:00:11
Kébili,24.98,35,1007,5.42,0,2026-02-06 14:00:11
Tozeur,23.25,46,1007,7.72,0,2026-02-06 14:00:11
Gabès,25.99,27,1007,6.17,0,2026-02-06 14:00:11
Medenine,28.61,18,1007,7.84,0,2026-02-06 14:00:11
Tataouine,24.81,20,1009,6.17,0,2026-02-06 14:00:11
Mahdia,20.65,58,1006,4.92,0,2026-02-06 14:00:11
Monastir,20.91,60,1006,3.6,0,2026-02-06 14:00:11
Sousse,20.97,60,1006,3.6,0,2026-02-06 14:00:11
Sfax,27.08,28,1006,3.6,0,2026-02-06 14:00:11
Gafsa,23.13,33,1007,5.14,0,2026-02-06 14:00:11
